 #         t_pb[s]     Dh+(pole)[cm]     Dhx(pole)[cm]      Dh+(equ)[cm]      Dhx(equ)[cm]
       1.17308E-01      -1.67502E+00       1.64166E+00      -2.55815E+00       0.00000E+00
       1.17708E-01      -2.24901E+00      -4.42391E-01      -2.33960E+00       0.00000E+00
       1.18108E-01      -5.66184E-01      -3.26993E+00      -1.05681E+00       0.00000E+00
       1.18508E-01       3.64882E+00      -4.84602E+00       1.64001E+00       0.00000E+00
       1.18908E-01       9.95253E+00      -2.66813E+00       5.51584E+00       0.00000E+00
       1.19308E-01       1.25036E+01       6.36408E+00       6.17703E+00       0.00000E+00
       1.19708E-01       5.37914E+00       1.64118E+01       9.49908E-01       0.00000E+00
       1.20108E-01      -1.00815E+01       1.74366E+01      -7.56701E+00       0.00000E+00
       1.20508E-01      -2.24630E+01       3.92489E+00      -1.30957E+01       0.00000E+00
       1.20908E-01      -1.86476E+01      -1.79568E+01      -1.02924E+01       0.00000E+00
       1.21308E-01       6.28564E+00      -3.02607E+01       2.52960E+00       0.00000E+00
       1.21708E-01       3.50519E+01      -1.47333E+01       1.71674E+01       0.00000E+00
       1.22108E-01       4.03145E+01       2.35426E+01       1.94290E+01       0.00000E+00
       1.22508E-01       7.52801E+00       5.43802E+01       2.61613E+00       0.00000E+00
       1.22908E-01      -4.22033E+01       4.49548E+01      -2.21243E+01       0.00000E+00
       1.23308E-01      -6.58524E+01      -5.78749E+00      -3.31833E+01       0.00000E+00
       1.23708E-01      -3.53368E+01      -6.01628E+01      -1.68176E+01       0.00000E+00
       1.24108E-01       3.27426E+01      -6.91168E+01       1.74267E+01       0.00000E+00
       1.24508E-01       8.28222E+01      -1.36458E+01       4.20297E+01       0.00000E+00
       1.24805E-01       7.22401E+01       5.66307E+01       3.63144E+01       0.00000E+00
       1.25205E-01       7.73305E+00       9.71544E+01       4.36957E+00       0.00000E+00
       1.25605E-01      -7.86302E+01       6.93705E+01      -3.87668E+01       0.00000E+00
       1.26005E-01      -1.05702E+02      -2.10422E+01      -5.26490E+01       0.00000E+00
       1.26405E-01      -4.72530E+01      -9.78375E+01      -2.32913E+01       0.00000E+00
       1.26805E-01       5.15237E+01      -9.74160E+01       2.63941E+01       0.00000E+00
       1.27205E-01       1.09391E+02      -1.53384E+01       5.46582E+01       0.00000E+00
       1.27605E-01       7.78785E+01       8.00810E+01       3.84494E+01       0.00000E+00
       1.28005E-01      -1.68123E+01       1.13790E+02      -8.97426E+00       0.00000E+00
       1.28405E-01      -1.02712E+02       6.00523E+01      -5.18964E+01       0.00000E+00
       1.28805E-01      -1.14641E+02      -4.11366E+01      -5.86145E+01       0.00000E+00
       1.29205E-01      -4.41552E+01      -1.13974E+02      -2.40159E+01       0.00000E+00
       1.29605E-01       5.80814E+01      -1.05162E+02       2.68714E+01       0.00000E+00
       1.30005E-01       1.16652E+02      -2.05879E+01       5.59051E+01       0.00000E+00
       1.30405E-01       8.85368E+01       8.08345E+01       4.28991E+01       0.00000E+00
       1.30805E-01      -1.23127E+01       1.22581E+02      -6.23027E+00       0.00000E+00
       1.31205E-01      -1.09573E+02       6.71131E+01      -5.48793E+01       0.00000E+00
       1.31605E-01      -1.24882E+02      -5.00308E+01      -6.25485E+01       0.00000E+00
       1.32005E-01      -3.54748E+01      -1.33637E+02      -1.98618E+01       0.00000E+00
       1.32384E-01       8.50150E+01      -1.12516E+02       3.87823E+01       0.00000E+00
       1.32784E-01       1.40256E+02       8.52603E-01       6.67569E+01       0.00000E+00
       1.33184E-01       7.53259E+01       1.15546E+02       3.49187E+01       0.00000E+00
       1.33584E-01      -5.84675E+01       1.25842E+02      -3.19117E+01       0.00000E+00
       1.33984E-01      -1.39917E+02       1.73533E+01      -7.27897E+01       0.00000E+00
       1.34384E-01      -9.17155E+01      -1.08440E+02      -4.87508E+01       0.00000E+00
       1.34784E-01       3.87815E+01      -1.36080E+02       1.68276E+01       0.00000E+00
       1.35184E-01       1.31747E+02      -4.20629E+01       6.36927E+01       0.00000E+00
       1.35584E-01       1.02369E+02       8.38836E+01       4.99131E+01       0.00000E+00
       1.35984E-01      -1.50942E+01       1.25858E+02      -8.13766E+00       0.00000E+00
       1.36384E-01      -1.10163E+02       5.30047E+01      -5.56750E+01       0.00000E+00
       1.36784E-01      -1.01978E+02      -6.20055E+01      -5.21849E+01       0.00000E+00
       1.37184E-01      -5.65098E+00      -1.17878E+02      -4.40599E+00       0.00000E+00
       1.37584E-01       9.20993E+01      -7.19579E+01       4.46594E+01       0.00000E+00
       1.37984E-01       1.08248E+02       3.11263E+01       5.32177E+01       0.00000E+00
       1.38384E-01       3.48241E+01       1.01164E+02       1.71192E+01       0.00000E+00
       1.38784E-01      -6.07472E+01       8.15164E+01      -3.06265E+01       0.00000E+00
       1.39184E-01      -9.79213E+01      -6.12963E+00      -4.97509E+01       0.00000E+00
       1.39584E-01      -4.67255E+01      -8.52269E+01      -2.44290E+01       0.00000E+00
       1.39924E-01       4.21394E+01      -9.04935E+01       1.96161E+01       0.00000E+00
       1.40324E-01       9.72480E+01      -2.03999E+01       4.69782E+01       0.00000E+00
       1.40724E-01       6.85332E+01       6.98984E+01       3.28451E+01       0.00000E+00
       1.41124E-01      -2.25458E+01       9.20446E+01      -1.22186E+01       0.00000E+00
       1.41524E-01      -8.80485E+01       2.55945E+01      -4.41640E+01       0.00000E+00
       1.41924E-01      -6.39802E+01      -6.32249E+01      -3.13932E+01       0.00000E+00
       1.42324E-01       2.46622E+01      -8.55820E+01       1.31546E+01       0.00000E+00
       1.42724E-01       8.64656E+01      -1.81919E+01       4.36647E+01       0.00000E+00
       1.43124E-01       5.66012E+01       6.55761E+01       2.79766E+01       0.00000E+00
       1.43524E-01      -2.90716E+01       7.76276E+01      -1.55316E+01       0.00000E+00
       1.43924E-01      -7.68472E+01       7.03195E+00      -3.98519E+01       0.00000E+00
       1.44324E-01      -3.42863E+01      -6.32283E+01      -1.86777E+01       0.00000E+00
       1.44724E-01       4.48296E+01      -5.35724E+01       2.18504E+01       0.00000E+00
       1.45124E-01       6.67188E+01       2.33785E+01       3.35941E+01       0.00000E+00
       1.45524E-01       2.45351E+00       7.18825E+01       7.16764E-01       0.00000E+00
       1.45924E-01      -6.73702E+01       2.98007E+01      -3.45178E+01       0.00000E+00
       1.46324E-01      -5.51593E+01      -5.34038E+01      -2.76788E+01       0.00000E+00
       1.46724E-01       3.11349E+01      -7.55114E+01       1.57515E+01       0.00000E+00
       1.47124E-01       8.76714E+01      -5.99440E-01       4.37587E+01       0.00000E+00
       1.47445E-01       4.93738E+01       8.24047E+01       2.47648E+01       0.00000E+00
       1.47845E-01      -4.60588E+01       8.95386E+01      -2.29346E+01       0.00000E+00
       1.48245E-01      -1.05971E+02      -9.75122E-01      -5.38678E+01       0.00000E+00
       1.48645E-01      -5.03814E+01      -9.87175E+01      -2.68581E+01       0.00000E+00
       1.49045E-01       6.53727E+01      -9.36786E+01       3.16938E+01       0.00000E+00
       1.49445E-01       1.15785E+02       1.22373E+01       5.76828E+01       0.00000E+00
       1.49845E-01       4.70091E+01       1.07176E+02       2.35538E+01       0.00000E+00
       1.50245E-01      -6.85251E+01       9.34189E+01      -3.39555E+01       0.00000E+00
       1.50645E-01      -1.12172E+02      -1.25152E+01      -5.64204E+01       0.00000E+00
       1.51045E-01      -4.46115E+01      -9.96359E+01      -2.34830E+01       0.00000E+00
       1.51263E-01       4.05917E+01      -1.02535E+02       1.92913E+01       0.00000E+00
       1.51663E-01       9.57665E+01      -4.04811E+01       4.73387E+01       0.00000E+00
       1.52063E-01       7.95907E+01       5.96500E+01       3.92526E+01       0.00000E+00
       1.52463E-01      -1.13280E+01       9.56509E+01      -5.96331E+00       0.00000E+00
       1.52863E-01      -8.56632E+01       3.64284E+01      -4.30185E+01       0.00000E+00
       1.53263E-01      -7.11845E+01      -5.63114E+01      -3.60386E+01       0.00000E+00
       1.53663E-01       1.50741E+01      -8.89493E+01       7.30297E+00       0.00000E+00
       1.54063E-01       8.51295E+01      -2.93517E+01       4.22895E+01       0.00000E+00
       1.54463E-01       6.43211E+01       6.11970E+01       3.19480E+01       0.00000E+00
       1.54863E-01      -2.52864E+01       8.40297E+01      -1.22205E+01       0.00000E+00
       1.55095E-01      -8.27907E+01       3.54948E+01      -4.07821E+01       0.00000E+00
       1.55495E-01      -7.59217E+01      -3.95988E+01      -3.77032E+01       0.00000E+00
       1.55895E-01       5.08137E+00      -8.45201E+01       2.29288E+00       0.00000E+00
       1.56295E-01       7.97670E+01      -3.09123E+01       3.94818E+01       0.00000E+00
       1.56695E-01       6.08310E+01       5.89485E+01       2.98100E+01       0.00000E+00
       1.57095E-01      -2.96649E+01       7.78598E+01      -1.51804E+01       0.00000E+00
       1.57495E-01      -8.28871E+01       1.30750E+00      -4.14253E+01       0.00000E+00
       1.57895E-01      -3.20183E+01      -7.80311E+01      -1.59326E+01       0.00000E+00
       1.58295E-01       6.15965E+01      -6.14330E+01       3.04533E+01       0.00000E+00
       1.58695E-01       8.27462E+01       3.36818E+01       4.05701E+01       0.00000E+00
       1.59095E-01      -4.01543E-01       8.98876E+01      -8.77733E-01       0.00000E+00
       1.59495E-01      -8.42504E+01       3.19838E+01      -4.32038E+01       0.00000E+00
       1.59895E-01      -5.99749E+01      -6.90481E+01      -3.13495E+01       0.00000E+00
       1.60295E-01       4.61047E+01      -8.39383E+01       2.22522E+01       0.00000E+00
       1.60695E-01       9.92525E+01       1.15344E+01       4.90149E+01       0.00000E+00
       1.61095E-01       2.97102E+01       9.77421E+01       1.40509E+01       0.00000E+00
       1.61495E-01      -7.82807E+01       6.69517E+01      -3.92632E+01       0.00000E+00
       1.61895E-01      -9.24078E+01      -4.52491E+01      -4.58535E+01       0.00000E+00
       1.62295E-01       5.20591E+00      -1.03356E+02       2.39402E+00       0.00000E+00
       1.62591E-01       9.43222E+01      -5.41465E+01       4.64470E+01       0.00000E+00
       1.62991E-01       9.70712E+01       4.77615E+01       4.76864E+01       0.00000E+00
       1.63391E-01      -4.55330E-01       1.09898E+02      -1.21558E+00       0.00000E+00
       1.63791E-01      -9.83114E+01       4.87319E+01      -5.02392E+01       0.00000E+00
       1.64191E-01      -8.53715E+01      -6.63625E+01      -4.34910E+01       0.00000E+00
       1.64591E-01       2.36046E+01      -1.05808E+02       1.11696E+01       0.00000E+00
       1.64991E-01       1.06647E+02      -2.62879E+01       5.29504E+01       0.00000E+00
       1.65391E-01       7.18279E+01       8.30077E+01       3.57092E+01       0.00000E+00
       1.65791E-01      -4.11341E+01       1.00836E+02      -2.02651E+01       0.00000E+00
       1.66191E-01      -1.06979E+02       8.26580E+00      -5.27382E+01       0.00000E+00
       1.66433E-01      -7.37079E+01      -7.93558E+01      -3.65805E+01       0.00000E+00
       1.66833E-01       1.63014E+01      -1.00688E+02       7.81549E+00       0.00000E+00
       1.67233E-01       9.65355E+01      -2.68256E+01       4.76953E+01       0.00000E+00
       1.67633E-01       6.31504E+01       7.49169E+01       3.05542E+01       0.00000E+00
       1.68033E-01      -4.00054E+01       8.52344E+01      -2.11385E+01       0.00000E+00
       1.68433E-01      -8.94654E+01      -1.60863E+00      -4.52287E+01       0.00000E+00
       1.68833E-01      -3.15333E+01      -7.72849E+01      -1.59461E+01       0.00000E+00
       1.69233E-01       5.59676E+01      -5.46659E+01       2.78608E+01       0.00000E+00
       1.69633E-01       6.67727E+01       3.00204E+01       3.35816E+01       0.00000E+00
       1.70033E-01      -4.07239E+00       6.72528E+01      -2.09560E+00       0.00000E+00
       1.70290E-01      -5.74450E+01       3.08902E+01      -2.95045E+01       0.00000E+00
       1.70690E-01      -5.10546E+01      -2.98750E+01      -2.63112E+01       0.00000E+00
       1.71090E-01       1.35096E+01      -5.35255E+01       6.24313E+00       0.00000E+00
       1.71490E-01       5.31780E+01      -8.52681E-01       2.60768E+01       0.00000E+00
       1.71890E-01       1.52793E+01       5.01756E+01       7.38833E+00       0.00000E+00
       1.72290E-01      -4.31917E+01       2.91288E+01      -2.15588E+01       0.00000E+00
       1.72690E-01      -3.99148E+01      -3.27377E+01      -1.99914E+01       0.00000E+00
       1.73090E-01       2.03209E+01      -4.81454E+01       1.01724E+01       0.00000E+00
       1.73490E-01       5.34523E+01       4.70147E+00       2.66388E+01       0.00000E+00
       1.73890E-01       1.30431E+01       5.36142E+01       5.89253E+00       0.00000E+00
       1.74290E-01      -4.67786E+01       3.11859E+01      -2.43537E+01       0.00000E+00
       1.74690E-01      -4.53881E+01      -3.32400E+01      -2.36071E+01       0.00000E+00
       1.75090E-01       1.61908E+01      -5.47516E+01       7.05414E+00       0.00000E+00
       1.75490E-01       5.82520E+01      -4.47309E+00       2.84755E+01       0.00000E+00
       1.75890E-01       2.61436E+01       5.28318E+01       1.28824E+01       0.00000E+00
       1.76290E-01      -4.01085E+01       4.49168E+01      -2.03357E+01       0.00000E+00
       1.76690E-01      -5.68468E+01      -2.08176E+01      -2.86609E+01       0.00000E+00
       1.77090E-01       2.99724E-02      -6.04304E+01      -1.97856E-01       0.00000E+00
       1.77490E-01       5.72962E+01      -2.16371E+01       2.81693E+01       0.00000E+00
       1.77815E-01       4.64366E+01       4.21500E+01       2.27609E+01       0.00000E+00
       1.78215E-01      -1.63890E+01       5.87155E+01      -8.48899E+00       0.00000E+00
       1.78615E-01      -5.97064E+01       5.69028E+00      -3.03123E+01       0.00000E+00
       1.79015E-01      -2.55447E+01      -5.22351E+01      -1.31538E+01       0.00000E+00
       1.79415E-01       4.00710E+01      -3.96966E+01       1.97036E+01       0.00000E+00
       1.79815E-01       4.92048E+01       2.40425E+01       2.42186E+01       0.00000E+00
       1.80215E-01      -5.94468E+00       5.20715E+01      -2.92418E+00       0.00000E+00
       1.80615E-01      -4.91632E+01       9.25739E+00      -2.47983E+01       0.00000E+00
       1.81015E-01      -2.04530E+01      -4.19296E+01      -1.10222E+01       0.00000E+00
       1.81415E-01       3.34115E+01      -2.77184E+01       1.62264E+01       0.00000E+00
       1.81693E-01       3.96842E+01       1.87316E+01       1.95743E+01       0.00000E+00
       1.82093E-01       2.09927E-01       4.14781E+01      -4.26712E-01       0.00000E+00
       1.82493E-01      -3.86541E+01       9.23939E+00      -1.98318E+01       0.00000E+00
       1.82893E-01      -1.63823E+01      -3.42856E+01      -8.54888E+00       0.00000E+00
       1.83293E-01       2.99781E+01      -2.29659E+01       1.43871E+01       0.00000E+00
       1.83693E-01       3.02260E+01       2.49270E+01       1.46944E+01       0.00000E+00
       1.84093E-01      -1.74750E+01       3.69532E+01      -8.67923E+00       0.00000E+00
       1.84493E-01      -4.15465E+01      -6.97880E+00      -2.09295E+01       0.00000E+00
       1.84893E-01      -5.21768E+00      -4.29320E+01      -3.13175E+00       0.00000E+00
       1.85293E-01       4.12719E+01      -1.76842E+01       2.01759E+01       0.00000E+00
       1.85693E-01       3.01811E+01       3.53443E+01       1.40821E+01       0.00000E+00
       1.86093E-01      -2.40327E+01       4.11844E+01      -1.29879E+01       0.00000E+00
       1.86493E-01      -4.73570E+01      -9.20198E+00      -2.38916E+01       0.00000E+00
       1.86893E-01      -6.72549E+00      -4.74339E+01      -3.75409E+00       0.00000E+00
       1.87293E-01       4.20216E+01      -2.16040E+01       2.06625E+01       0.00000E+00
       1.87693E-01       3.44633E+01       3.23933E+01       1.69188E+01       0.00000E+00
       1.88093E-01      -1.87115E+01       4.33994E+01      -9.80759E+00       0.00000E+00
       1.88493E-01      -4.72711E+01      -2.22903E+00      -2.40788E+01       0.00000E+00
       1.88893E-01      -1.38033E+01      -4.48120E+01      -7.43971E+00       0.00000E+00
       1.89234E-01       3.61431E+01      -3.10916E+01       1.72363E+01       0.00000E+00
       1.89634E-01       4.20741E+01       2.04429E+01       2.02133E+01       0.00000E+00
       1.90034E-01      -6.00678E+00       4.73708E+01      -3.58020E+00       0.00000E+00
       1.90434E-01      -4.78650E+01       1.01526E+01      -2.46112E+01       0.00000E+00
       1.90834E-01      -2.43097E+01      -4.28141E+01      -1.26798E+01       0.00000E+00
       1.91234E-01       3.34152E+01      -3.55091E+01       1.59594E+01       0.00000E+00
       1.91634E-01       4.31545E+01       2.16599E+01       2.08262E+01       0.00000E+00
       1.92034E-01      -8.60193E+00       4.78194E+01      -4.77913E+00       0.00000E+00
       1.92434E-01      -4.82675E+01       5.07834E+00      -2.47479E+01       0.00000E+00
       1.92834E-01      -1.76111E+01      -4.43104E+01      -9.49195E+00       0.00000E+00
       1.93235E-01       3.72249E+01      -2.82083E+01       1.79641E+01       0.00000E+00
       1.93635E-01       3.59808E+01       2.93981E+01       1.69952E+01       0.00000E+00
       1.94035E-01      -2.06238E+01       4.17230E+01      -1.12629E+01       0.00000E+00
       1.94435E-01      -4.53759E+01      -1.00170E+01      -2.31596E+01       0.00000E+00
       1.94835E-01      -8.92295E-01      -4.62591E+01      -1.23951E+00       0.00000E+00
       1.95235E-01       4.53297E+01      -1.07794E+01       2.16702E+01       0.00000E+00
       1.95635E-01       2.04892E+01       4.29825E+01       9.42722E+00       0.00000E+00
       1.96035E-01      -3.82187E+01       3.08506E+01      -2.00001E+01       0.00000E+00
       1.96435E-01      -4.07294E+01      -3.01669E+01      -2.09658E+01       0.00000E+00
       1.96788E-01       1.56923E+01      -5.05446E+01       7.33355E+00       0.00000E+00
       1.97188E-01       5.34002E+01      -1.65099E+00       2.60838E+01       0.00000E+00
       1.97588E-01       1.52045E+01       5.20345E+01       6.91872E+00       0.00000E+00
       1.97988E-01      -4.69350E+01       2.97869E+01      -2.43162E+01       0.00000E+00
       1.98388E-01      -4.20620E+01      -3.72981E+01      -2.18405E+01       0.00000E+00
       1.98788E-01       2.47703E+01      -5.02910E+01       1.20115E+01       0.00000E+00
       1.99188E-01       5.39390E+01       1.01130E+01       2.65379E+01       0.00000E+00
       1.99588E-01       3.74558E+00       5.43547E+01       1.41576E+00       0.00000E+00
       1.99988E-01      -5.14083E+01       1.80547E+01      -2.58876E+01       0.00000E+00
       2.00388E-01      -3.04584E+01      -4.35738E+01      -1.55294E+01       0.00000E+00
       2.00641E-01       2.39488E+01      -4.86465E+01       1.13673E+01       0.00000E+00
       2.01041E-01       5.04129E+01      -2.38797E+00       2.46188E+01       0.00000E+00
       2.01441E-01       1.46348E+01       4.65300E+01       6.78840E+00       0.00000E+00
       2.01841E-01      -4.05365E+01       2.51092E+01      -2.08923E+01       0.00000E+00
       2.02241E-01      -3.31577E+01      -3.14951E+01      -1.70910E+01       0.00000E+00
       2.02641E-01       2.05366E+01      -3.81749E+01       9.98281E+00       0.00000E+00
       2.03041E-01       3.99507E+01       1.06816E+01       2.00008E+01       0.00000E+00
       2.03441E-01      -1.71211E+00       3.96876E+01      -8.87880E-01       0.00000E+00
       2.03841E-01      -3.73765E+01       7.27430E+00      -1.90895E+01       0.00000E+00
       2.04241E-01      -1.56551E+01      -3.32716E+01      -8.16367E+00       0.00000E+00
       2.04641E-01       2.72102E+01      -2.21352E+01       1.32940E+01       0.00000E+00
       2.05041E-01       2.57006E+01       2.06459E+01       1.22212E+01       0.00000E+00
       2.05441E-01      -1.42932E+01       2.91341E+01      -7.55347E+00       0.00000E+00
       2.05841E-01      -3.12134E+01      -6.87354E+00      -1.59358E+01       0.00000E+00
       2.06241E-01       8.40118E-02      -3.11755E+01      -1.67638E-01       0.00000E+00
       2.06641E-01       2.95492E+01      -6.16137E+00       1.49734E+01       0.00000E+00
       2.07041E-01       1.12492E+01       2.67024E+01       5.64814E+00       0.00000E+00
       2.07441E-01      -2.41542E+01       1.69919E+01      -1.20072E+01       0.00000E+00
       2.07841E-01      -2.23746E+01      -1.99128E+01      -1.14654E+01       0.00000E+00
       2.08175E-01       1.19158E+01      -2.74696E+01       5.12310E+00       0.00000E+00
       2.08575E-01       2.85450E+01       2.45548E+00       1.38725E+01       0.00000E+00
       2.08975E-01       3.46098E+00       2.85830E+01       1.42112E+00       0.00000E+00
       2.09375E-01      -2.79703E+01       9.47358E+00      -1.44328E+01       0.00000E+00
       2.09775E-01      -1.51996E+01      -2.52492E+01      -7.70557E+00       0.00000E+00
       2.10175E-01       2.07791E+01      -1.90721E+01       1.02270E+01       0.00000E+00
       2.10575E-01       2.12503E+01       1.63993E+01       1.03106E+01       0.00000E+00
       2.10975E-01      -1.17435E+01       2.35395E+01      -5.92137E+00       0.00000E+00
       2.11375E-01      -2.43671E+01      -6.66456E+00      -1.26105E+01       0.00000E+00
       2.11775E-01       1.92820E+00      -2.29913E+01       5.10817E-01       0.00000E+00
       2.12019E-01       2.05350E+01      -6.99607E+00       9.85265E+00       0.00000E+00
       2.12419E-01       1.23175E+01       1.41447E+01       5.58490E+00       0.00000E+00
       2.12819E-01      -1.25345E+01       1.33427E+01      -6.73150E+00       0.00000E+00
       2.13219E-01      -1.41958E+01      -1.06498E+01      -7.42469E+00       0.00000E+00
       2.13619E-01       8.87888E+00      -1.46734E+01       4.24945E+00       0.00000E+00
       2.14019E-01       1.50129E+01       7.33945E+00       7.42023E+00       0.00000E+00
       2.14419E-01      -6.16036E+00       1.71952E+01      -3.22851E+00       0.00000E+00
       2.14819E-01      -2.00545E+01      -3.42969E+00      -1.02194E+01       0.00000E+00
       2.15219E-01      -5.57712E-01      -2.08316E+01      -8.04253E-01       0.00000E+00
       2.15619E-01       2.03107E+01      -4.82741E+00       9.81171E+00       0.00000E+00
       2.15881E-01       1.41853E+01       1.77265E+01       6.77178E+00       0.00000E+00
       2.16281E-01      -1.02822E+01       2.09221E+01      -5.39757E+00       0.00000E+00
       2.16681E-01      -2.39510E+01      -5.14613E+00      -1.20855E+01       0.00000E+00
       2.17081E-01      -1.71571E+00      -2.44192E+01      -1.24242E+00       0.00000E+00
       2.17481E-01       2.26862E+01      -7.95990E+00       1.11442E+01       0.00000E+00
       2.17881E-01       1.25753E+01       1.99880E+01       6.32522E+00       0.00000E+00
       2.18281E-01      -1.69960E+01       1.70630E+01      -8.63979E+00       0.00000E+00
       2.18681E-01      -2.14654E+01      -1.14833E+01      -1.06979E+01       0.00000E+00
       2.19081E-01       4.76083E+00      -2.27293E+01       2.21443E+00       0.00000E+00
       2.19481E-01       2.18639E+01      -8.16854E-01       1.06993E+01       0.00000E+00
       2.19773E-01       8.95590E+00       1.94875E+01       4.36485E+00       0.00000E+00
       2.20173E-01      -1.37898E+01       1.46630E+01      -7.08338E+00       0.00000E+00
       2.20573E-01      -1.68113E+01      -9.02261E+00      -8.55299E+00       0.00000E+00
       2.20973E-01       4.17469E+00      -1.61022E+01       1.90771E+00       0.00000E+00
       2.21373E-01       1.36329E+01       7.21997E-01       6.69679E+00       0.00000E+00
       2.21773E-01       6.85909E-01       1.07024E+01       4.01388E-01       0.00000E+00
       2.22173E-01      -8.86877E+00       1.34016E+00      -4.56578E+00       0.00000E+00
       2.22573E-01      -2.01849E+00      -6.04402E+00      -1.28688E+00       0.00000E+00
       2.22973E-01       3.46349E+00      -2.24601E-01       1.62849E+00       0.00000E+00
       2.23373E-01      -2.42327E+00       3.42638E+00      -1.32141E+00       0.00000E+00
       2.23773E-01      -4.57626E+00      -4.66504E+00      -2.33550E+00       0.00000E+00
       2.24173E-01       5.21094E+00      -6.14727E+00       2.60442E+00       0.00000E+00
       2.24573E-01       6.97058E+00       5.84636E+00       3.42312E+00       0.00000E+00
       2.24973E-01      -6.96287E+00       9.62488E+00      -3.49437E+00       0.00000E+00
       2.25373E-01      -1.25048E+01      -5.84403E+00      -6.16769E+00       0.00000E+00
       2.25773E-01       3.39416E+00      -1.37013E+01       1.65970E+00       0.00000E+00
       2.26173E-01       1.40277E+01       4.83617E-01       6.91847E+00       0.00000E+00
       2.26573E-01       1.47363E+00       1.46580E+01       6.23377E-01       0.00000E+00
       2.26973E-01      -1.60471E+01       5.10549E+00      -7.97149E+00       0.00000E+00
       2.27373E-01      -9.77594E+00      -1.46761E+01      -4.61800E+00       0.00000E+00
       2.27773E-01       1.18499E+01      -1.33846E+01       5.96521E+00       0.00000E+00
       2.28173E-01       1.60218E+01       9.15579E+00       8.18899E+00       0.00000E+00
       2.28573E-01      -6.74637E+00       1.85994E+01      -3.38456E+00       0.00000E+00
       2.28973E-01      -2.16041E+01      -2.47836E+00      -1.07831E+01       0.00000E+00
       2.29373E-01      -3.09153E+00      -2.30275E+01      -1.35138E+00       0.00000E+00
       2.29773E-01       2.25195E+01      -7.81454E+00       1.11161E+01       0.00000E+00
       2.30173E-01       1.12662E+01       2.18607E+01       5.74529E+00       0.00000E+00
       2.30573E-01      -2.13427E+01       1.56815E+01      -1.06626E+01       0.00000E+00
       2.30973E-01      -2.06427E+01      -1.88064E+01      -1.04489E+01       0.00000E+00
       2.31373E-01       1.49218E+01      -2.36496E+01       7.93799E+00       0.00000E+00
       2.31773E-01       2.47196E+01       1.07012E+01       1.24979E+01       0.00000E+00
       2.32173E-01      -6.84155E+00       2.57190E+01      -3.27064E+00       0.00000E+00
       2.32573E-01      -2.71252E+01      -1.91473E+00      -1.36570E+01       0.00000E+00
       2.32973E-01      -4.31944E+00      -2.60553E+01      -2.52157E+00       0.00000E+00
       2.33373E-01       2.26843E+01      -8.64350E+00       1.18132E+01       0.00000E+00
       2.33773E-01       1.13314E+01       1.92688E+01       5.72931E+00       0.00000E+00
       2.34173E-01      -1.59568E+01       1.39999E+01      -7.82600E+00       0.00000E+00
       2.34573E-01      -1.63096E+01      -1.19574E+01      -7.84189E+00       0.00000E+00
       2.34973E-01       6.72321E+00      -1.64324E+01       3.50072E+00       0.00000E+00
       2.35373E-01       1.46758E+01       3.06331E+00       7.65954E+00       0.00000E+00
       2.35773E-01      -1.59407E+00       1.30389E+01      -6.19605E-01       0.00000E+00
       2.36173E-01      -1.20825E+01       5.52299E-01      -5.88994E+00       0.00000E+00
       2.36573E-01      -2.89478E+00      -1.01067E+01      -1.27461E+00       0.00000E+00
       2.36973E-01       7.45284E+00      -3.10975E+00       3.94946E+00       0.00000E+00
       2.37373E-01       1.90948E+00       6.40926E+00       1.34063E+00       0.00000E+00
       2.37773E-01      -7.35248E+00       1.76023E+00      -3.55303E+00       0.00000E+00
       2.38173E-01      -2.59062E+00      -7.94615E+00      -1.03721E+00       0.00000E+00
       2.38573E-01       8.45483E+00      -2.95258E+00       4.71066E+00       0.00000E+00
       2.38973E-01       2.63804E+00       9.96246E+00       1.47072E+00       0.00000E+00
       2.39373E-01      -1.21311E+01       3.89216E+00      -5.69786E+00       0.00000E+00
       2.39773E-01      -6.61623E+00      -1.30177E+01      -3.01365E+00       0.00000E+00
       2.40173E-01       1.24162E+01      -8.04154E+00       6.47517E+00       0.00000E+00
       2.40573E-01       8.34037E+00       1.25302E+01       4.71786E+00       0.00000E+00
       2.40973E-01      -1.32175E+01       9.83422E+00      -6.44327E+00       0.00000E+00
       2.41373E-01      -1.18770E+01      -1.23018E+01      -5.62242E+00       0.00000E+00
       2.41773E-01       1.02869E+01      -1.28538E+01       5.58902E+00       0.00000E+00
       2.42173E-01       1.24293E+01       9.05409E+00       6.59431E+00       0.00000E+00
       2.42573E-01      -8.51789E+00       1.23050E+01      -3.52537E+00       0.00000E+00
       2.42973E-01      -1.29950E+01      -6.93599E+00      -6.34043E+00       0.00000E+00
       2.43373E-01       4.48353E+00      -1.23785E+01       2.47499E+00       0.00000E+00
       2.43773E-01       1.08834E+01       3.55209E+00       5.73719E+00       0.00000E+00
       2.44173E-01      -4.44486E+00       1.04852E+01      -2.20790E+00       0.00000E+00
       2.44573E-01      -1.09524E+01      -3.80918E+00      -5.09366E+00       0.00000E+00
       2.44973E-01       2.37153E+00      -1.13575E+01       1.66858E+00       0.00000E+00
       2.45373E-01       1.15863E+01       1.46551E+00       6.08896E+00       0.00000E+00
       2.45773E-01      -1.48439E+00       1.27509E+01      -3.06525E-01       0.00000E+00
