 #         t_pb[s]     Dh+(pole)[cm]     Dhx(pole)[cm]      Dh+(equ)[cm]      Dhx(equ)[cm]
       1.62632E-01       3.93008E+02      -3.34934E+02       1.94920E+02       0.00000E+00
       1.63032E-01       3.90261E+02       3.29848E+02       1.93192E+02       0.00000E+00
       1.63432E-01      -2.59800E+02       4.39464E+02      -1.31838E+02       0.00000E+00
       1.63832E-01      -4.73969E+02      -1.77057E+02      -2.38826E+02       0.00000E+00
       1.64232E-01       9.29409E+01      -4.84999E+02       4.42485E+01       0.00000E+00
       1.64542E-01       4.94376E+02      -5.89140E+01       2.45022E+02       0.00000E+00
       1.64942E-01       1.92492E+02       4.33192E+02       9.32315E+01       0.00000E+00
       1.65342E-01      -3.98434E+02       2.50281E+02      -2.01153E+02       0.00000E+00
       1.65742E-01      -3.01959E+02      -3.54081E+02      -1.52345E+02       0.00000E+00
       1.66142E-01       3.04514E+02      -3.41819E+02       1.51749E+02       0.00000E+00
       1.66542E-01       3.75008E+02       2.57403E+02       1.86672E+02       0.00000E+00
       1.66942E-01      -2.07633E+02       4.10822E+02      -1.05028E+02       0.00000E+00
       1.67342E-01      -4.42980E+02      -1.43814E+02      -2.22626E+02       0.00000E+00
       1.67742E-01       7.05989E+01      -4.61792E+02       3.35785E+01       0.00000E+00
       1.68142E-01       4.63761E+02      -4.95942E+00       2.29834E+02       0.00000E+00
       1.68387E-01       2.08633E+02       4.40202E+02       1.01583E+02       0.00000E+00
       1.68787E-01      -2.93467E+02       3.55897E+02      -1.48482E+02       0.00000E+00
       1.69187E-01      -3.97774E+02      -2.24296E+02      -1.99751E+02       0.00000E+00
       1.69587E-01       1.48215E+02      -4.22981E+02       7.31807E+01       0.00000E+00
       1.69987E-01       4.32289E+02       7.17662E+01       2.15268E+02       0.00000E+00
       1.70387E-01       1.22397E+00       4.29486E+02      -1.54011E+00       0.00000E+00
       1.70787E-01      -4.13458E+02       7.26608E+01      -2.08248E+02       0.00000E+00
       1.71187E-01      -1.36435E+02      -3.83697E+02      -6.95728E+01       0.00000E+00
       1.71587E-01       3.46481E+02      -1.88565E+02       1.72104E+02       0.00000E+00
       1.71987E-01       2.31310E+02       3.07134E+02       1.14380E+02       0.00000E+00
       1.72277E-01      -2.16887E+02       3.29728E+02      -1.09331E+02       0.00000E+00
       1.72677E-01      -3.64043E+02      -8.59187E+01      -1.82275E+02       0.00000E+00
       1.73077E-01       3.06965E+01      -3.66939E+02       1.54764E+01       0.00000E+00
       1.73477E-01       3.65081E+02      -2.23123E+01       1.83133E+02       0.00000E+00
       1.73877E-01       7.66580E+01       3.60214E+02       3.81084E+01       0.00000E+00
       1.74277E-01      -3.46130E+02       1.35551E+02      -1.73223E+02       0.00000E+00
       1.74677E-01      -1.92509E+02      -3.18326E+02      -9.70352E+01       0.00000E+00
       1.75077E-01       2.82175E+02      -2.41677E+02       1.40200E+02       0.00000E+00
       1.75477E-01       2.85280E+02       2.42528E+02       1.41188E+02       0.00000E+00
       1.75877E-01      -1.93292E+02       3.26023E+02      -9.83119E+01       0.00000E+00
       1.76200E-01      -3.82193E+02      -8.63565E+01      -1.92335E+02       0.00000E+00
       1.76600E-01      -3.30335E+01      -3.75477E+02      -1.76128E+01       0.00000E+00
       1.77000E-01       3.58733E+02      -9.08988E+01       1.78655E+02       0.00000E+00
       1.77400E-01       1.43134E+02       3.38105E+02       7.01937E+01       0.00000E+00
       1.77800E-01      -3.09796E+02       1.93958E+02      -1.56689E+02       0.00000E+00
       1.78200E-01      -2.36781E+02      -2.68606E+02      -1.19983E+02       0.00000E+00
       1.78600E-01       2.21939E+02      -2.64054E+02       1.09610E+02       0.00000E+00
       1.79000E-01       2.80121E+02       1.82343E+02       1.38878E+02       0.00000E+00
       1.79400E-01      -1.46841E+02       2.95057E+02      -7.47451E+01       0.00000E+00
       1.79800E-01      -3.09163E+02      -1.08132E+02      -1.55394E+02       0.00000E+00
       1.80111E-01       1.72657E+01      -3.34867E+02       8.30041E+00       0.00000E+00
       1.80511E-01       3.11454E+02      -6.95954E+01       1.56208E+02       0.00000E+00
       1.80911E-01       1.00657E+02       3.06232E+02       5.05345E+01       0.00000E+00
       1.81311E-01      -3.02714E+02       1.39336E+02      -1.51438E+02       0.00000E+00
       1.81711E-01      -1.84319E+02      -2.90049E+02      -9.27833E+01       0.00000E+00
       1.82111E-01       2.65440E+02      -2.26534E+02       1.32461E+02       0.00000E+00
       1.82511E-01       2.64324E+02       2.37113E+02       1.31747E+02       0.00000E+00
       1.82911E-01      -2.04802E+02       3.03242E+02      -1.03435E+02       0.00000E+00
       1.83311E-01      -3.40705E+02      -1.58110E+02      -1.71206E+02       0.00000E+00
       1.83711E-01       9.91293E+01      -3.65578E+02       4.82125E+01       0.00000E+00
       1.84009E-01       3.88440E+02      -2.99096E+01       1.93441E+02       0.00000E+00
       1.84409E-01       1.47981E+02       3.39076E+02       7.30037E+01       0.00000E+00
       1.84809E-01      -3.08148E+02       1.95468E+02      -1.55859E+02       0.00000E+00
       1.85209E-01      -2.36754E+02      -2.65780E+02      -1.20541E+02       0.00000E+00
       1.85609E-01       2.13120E+02      -2.62302E+02       1.04648E+02       0.00000E+00
       1.86009E-01       2.68881E+02       1.61658E+02       1.33523E+02       0.00000E+00
       1.86409E-01      -1.18773E+02       2.63595E+02      -5.99969E+01       0.00000E+00
       1.86809E-01      -2.52619E+02      -8.36609E+01      -1.25884E+02       0.00000E+00
       1.87209E-01       5.52442E+01      -2.34274E+02       2.81579E+01       0.00000E+00
       1.87609E-01       2.10376E+02       3.92087E+01       1.05988E+02       0.00000E+00
       1.87849E-01       2.59868E+01       2.09119E+02       1.38501E+01       0.00000E+00
       1.88249E-01      -1.70554E+02       7.53255E+01      -8.44775E+01       0.00000E+00
       1.88649E-01      -6.62609E+01      -1.69568E+02      -3.23377E+01       0.00000E+00
       1.89049E-01       1.74313E+02      -6.07444E+01       8.81007E+01       0.00000E+00
       1.89449E-01       5.94376E+01       1.85735E+02       3.02728E+01       0.00000E+00
       1.89849E-01      -2.01379E+02       6.77348E+01      -1.00362E+02       0.00000E+00
       1.90249E-01      -8.62362E+01      -2.13460E+02      -4.26018E+01       0.00000E+00
       1.90649E-01       2.18411E+02      -1.10429E+02       1.09323E+02       0.00000E+00
       1.91049E-01       1.35644E+02       2.18102E+02       6.79542E+01       0.00000E+00
       1.91449E-01      -2.11850E+02       1.63979E+02      -1.05974E+02       0.00000E+00
       1.91750E-01      -2.33809E+02      -1.64563E+02      -1.17093E+02       0.00000E+00
       1.92150E-01       8.55695E+01      -2.64221E+02       4.22774E+01       0.00000E+00
       1.92550E-01       2.70406E+02       5.28871E+01       1.34939E+02       0.00000E+00
       1.92950E-01      -2.05650E+01       2.69373E+02      -1.10860E+01       0.00000E+00
       1.93350E-01      -2.60603E+02       1.16224E+01      -1.30494E+02       0.00000E+00
       1.93750E-01      -4.03448E+01      -2.41950E+02      -2.01245E+01       0.00000E+00
       1.94150E-01       2.16807E+02      -5.99567E+01       1.08712E+02       0.00000E+00
       1.94550E-01       6.95759E+01       1.92956E+02       3.52965E+01       0.00000E+00
       1.94950E-01      -1.71320E+02       7.43120E+01      -8.51429E+01       0.00000E+00
       1.95350E-01      -7.58472E+01      -1.50358E+02      -3.72059E+01       0.00000E+00
       1.95750E-01       1.31216E+02      -7.07591E+01       6.65883E+01       0.00000E+00
       1.96150E-01       6.05893E+01       1.18856E+02       3.14655E+01       0.00000E+00
       1.96550E-01      -1.12604E+02       5.12481E+01      -5.53222E+01       0.00000E+00
       1.96950E-01      -4.32949E+01      -1.09011E+02      -2.11509E+01       0.00000E+00
       1.97350E-01       1.07326E+02      -3.44439E+01       5.41202E+01       0.00000E+00
       1.97750E-01       2.63705E+01       1.11500E+02       1.36290E+01       0.00000E+00
       1.98150E-01      -1.18963E+02       2.56674E+01      -5.93170E+01       0.00000E+00
       1.98550E-01      -3.02467E+01      -1.22312E+02      -1.49473E+01       0.00000E+00
       1.98950E-01       1.20551E+02      -3.35609E+01       6.02091E+01       0.00000E+00
       1.99350E-01       3.29954E+01       1.20052E+02       1.63118E+01       0.00000E+00
       1.99750E-01      -1.23410E+02       3.46983E+01      -6.14104E+01       0.00000E+00
       2.00150E-01      -4.03304E+01      -1.24540E+02      -1.99784E+01       0.00000E+00
       2.00550E-01       1.21578E+02      -4.49456E+01       6.11302E+01       0.00000E+00
       2.00950E-01       4.55418E+01       1.18309E+02       2.36539E+01       0.00000E+00
       2.01350E-01      -1.18359E+02       4.60046E+01      -5.84297E+01       0.00000E+00
       2.01750E-01      -4.74453E+01      -1.18878E+02      -2.29909E+01       0.00000E+00
       2.02150E-01       1.16982E+02      -4.82718E+01       5.94690E+01       0.00000E+00
       2.02550E-01       4.81495E+01       1.17049E+02       2.48060E+01       0.00000E+00
       2.02950E-01      -1.19621E+02       5.08587E+01      -5.87250E+01       0.00000E+00
       2.03210E-01      -9.15378E+01      -1.06086E+02      -4.44203E+01       0.00000E+00
       2.03610E-01       6.69492E+01      -1.14029E+02       3.50159E+01       0.00000E+00
       2.04010E-01       1.14173E+02       5.88908E+01       5.83582E+01       0.00000E+00
       2.04410E-01      -5.31512E+01       1.12501E+02      -2.55312E+01       0.00000E+00
       2.04810E-01      -1.10263E+02      -4.57402E+01      -5.41766E+01       0.00000E+00
       2.05210E-01       3.66764E+01      -1.05951E+02       1.89619E+01       0.00000E+00
       2.05610E-01       9.70220E+01       2.86859E+01       4.92285E+01       0.00000E+00
       2.06010E-01      -2.42788E+01       8.54210E+01      -1.14037E+01       0.00000E+00
       2.06410E-01      -7.30343E+01      -2.12516E+01      -3.56268E+01       0.00000E+00
       2.06810E-01       2.01226E+01      -5.93769E+01       1.09681E+01       0.00000E+00
       2.07210E-01       4.37045E+01       2.29209E+01       2.28740E+01       0.00000E+00
       2.07610E-01      -2.98481E+01       2.97103E+01      -1.39608E+01       0.00000E+00
       2.08010E-01      -1.82621E+01      -3.82891E+01      -7.80650E+00       0.00000E+00
       2.08410E-01       4.74615E+01      -7.70669E+00       2.51004E+01       0.00000E+00
       2.08810E-01      -2.08378E+00       5.80933E+01       3.82586E-01       0.00000E+00
       2.09210E-01      -7.04259E+01      -7.10577E+00      -3.35847E+01       0.00000E+00
       2.09610E-01       8.03368E+00      -8.17403E+01       5.67312E+00       0.00000E+00
       2.10010E-01       9.06851E+01       6.15533E+00       4.69713E+01       0.00000E+00
       2.10410E-01      -2.96950E+00       9.89478E+01      -9.30493E-02       0.00000E+00
       2.10801E-01      -1.06142E+02       5.07192E+00      -5.18400E+01       0.00000E+00
       2.11201E-01      -1.47417E+01      -1.08221E+02      -6.26230E+00       0.00000E+00
       2.11601E-01       1.07930E+02      -2.14062E+01       5.54063E+01       0.00000E+00
       2.12001E-01       2.66197E+01       1.07064E+02       1.49008E+01       0.00000E+00
       2.12401E-01      -1.05365E+02       3.34011E+01      -5.10173E+01       0.00000E+00
       2.12801E-01      -4.12868E+01      -9.97189E+01      -1.88068E+01       0.00000E+00
       2.13201E-01       9.14352E+01      -4.67937E+01       4.73580E+01       0.00000E+00
       2.13601E-01       4.98638E+01       8.35359E+01       2.67511E+01       0.00000E+00
       2.14001E-01      -7.55233E+01       5.40541E+01      -3.60858E+01       0.00000E+00
       2.14401E-01      -5.88040E+01      -6.36101E+01      -2.78098E+01       0.00000E+00
       2.14801E-01       4.92830E+01      -5.99714E+01       2.59956E+01       0.00000E+00
       2.15201E-01       5.73708E+01       3.66486E+01       3.02201E+01       0.00000E+00
       2.15601E-01      -2.70502E+01       5.48755E+01      -1.24871E+01       0.00000E+00
       2.16001E-01      -5.26250E+01      -1.57496E+01      -2.46705E+01       0.00000E+00
       2.16401E-01       3.65994E+00      -4.62951E+01       3.73740E+00       0.00000E+00
       2.16801E-01       3.55381E+01      -4.62973E+00       1.95913E+01       0.00000E+00
       2.17201E-01       6.47675E+00       2.55729E+01       5.57383E+00       0.00000E+00
       2.17601E-01      -1.87968E+01       6.71328E+00      -7.31945E+00       0.00000E+00
       2.18001E-01      -6.69439E+00      -1.07098E+01      -1.31053E+00       0.00000E+00
       2.18337E-01       9.67893E-01      -3.48023E+00       2.58431E+00       0.00000E+00
       2.18737E-01      -5.96948E+00      -4.16113E+00      -9.69200E-01       0.00000E+00
       2.19137E-01       1.22332E+00      -1.68129E+01       2.40744E+00       0.00000E+00
       2.19537E-01       2.39023E+01      -6.26693E+00       1.37769E+01       0.00000E+00
       2.19937E-01       1.43775E+01       2.81081E+01       8.72746E+00       0.00000E+00
       2.20337E-01      -3.21745E+01       2.44832E+01      -1.45025E+01       0.00000E+00
       2.20737E-01      -3.81390E+01      -3.38214E+01      -1.69607E+01       0.00000E+00
       2.21137E-01       2.91215E+01      -5.21730E+01       1.67499E+01       0.00000E+00
       2.21537E-01       6.36224E+01       1.86540E+01       3.41569E+01       0.00000E+00
       2.21937E-01      -5.79935E+00       7.12514E+01      -6.82638E-01       0.00000E+00
       2.22219E-01      -7.44257E+01       2.38425E+01      -3.47457E+01       0.00000E+00
       2.22619E-01      -4.86901E+01      -5.83795E+01      -2.20682E+01       0.00000E+00
       2.23019E-01       4.86544E+01      -5.71318E+01       2.66027E+01       0.00000E+00
       2.23419E-01       6.20810E+01       3.67407E+01       3.33637E+01       0.00000E+00
       2.23819E-01      -2.25666E+01       6.35043E+01      -9.11259E+00       0.00000E+00
       2.24219E-01      -6.07399E+01      -7.16607E+00      -2.80009E+01       0.00000E+00
       2.24619E-01      -6.92958E+00      -5.20230E+01      -1.35918E+00       0.00000E+00
       2.25019E-01       3.98652E+01      -1.64226E+01       2.21709E+01       0.00000E+00
       2.25419E-01       2.32287E+01       2.88718E+01       1.37561E+01       0.00000E+00
       2.25819E-01      -1.74845E+01       2.93863E+01      -6.21806E+00       0.00000E+00
       2.26104E-01      -3.33060E+01       2.30041E+00      -1.39916E+01       0.00000E+00
       2.26504E-01      -2.04442E+01      -2.39607E+01      -7.38780E+00       0.00000E+00
       2.26904E-01       1.32945E+01      -2.57769E+01       9.33203E+00       0.00000E+00
       2.27304E-01       2.56091E+01       5.88426E+00       1.53030E+01       0.00000E+00
       2.27704E-01      -1.74580E+00       2.64351E+01       1.82028E+00       0.00000E+00
       2.28104E-01      -2.82088E+01       2.83357E+00      -1.17072E+01       0.00000E+00
       2.28504E-01      -8.71836E+00      -2.52835E+01      -1.29073E+00       0.00000E+00
       2.28904E-01       1.84136E+01      -9.79159E+00       1.20000E+01       0.00000E+00
       2.29304E-01       6.02392E+00       1.49222E+01       5.56585E+00       0.00000E+00
       2.29704E-01      -1.49348E+01       3.80556E+00      -4.94041E+00       0.00000E+00
       2.30104E-01      -5.35067E+00      -1.33518E+01      -1.86800E-01       0.00000E+00
       2.30504E-01       9.41909E+00      -5.59452E+00       7.11675E+00       0.00000E+00
       2.30904E-01       2.29467E+00       7.80719E+00       3.80455E+00       0.00000E+00
       2.31304E-01      -1.01816E+01       1.13430E+00      -2.25459E+00       0.00000E+00
       2.31704E-01      -4.78817E+00      -1.18594E+01       5.18945E-01       0.00000E+00
       2.32104E-01       1.02067E+01      -8.13239E+00       8.06569E+00       0.00000E+00
       2.32504E-01       9.97691E+00       8.46237E+00       8.13649E+00       0.00000E+00
       2.32904E-01      -9.38682E+00       1.50339E+01      -1.78494E+00       0.00000E+00
       2.33304E-01      -2.33311E+01      -8.06837E+00      -8.53821E+00       0.00000E+00
       2.33506E-01      -8.08249E+00      -2.98312E+01      -7.18858E-01       0.00000E+00
       2.33906E-01       2.22648E+01      -2.32911E+01       1.43362E+01       0.00000E+00
       2.34306E-01       2.87072E+01       2.15210E+01       1.74251E+01       0.00000E+00
       2.34706E-01      -2.35433E+01       3.40366E+01      -8.75706E+00       0.00000E+00
       2.35106E-01      -4.16243E+01      -2.37650E+01      -1.78497E+01       0.00000E+00
       2.35506E-01       2.05112E+01      -4.78415E+01       1.35353E+01       0.00000E+00
       2.35906E-01       4.94378E+01       1.93433E+01       2.79870E+01       0.00000E+00
       2.36306E-01      -2.04897E+01       4.96887E+01      -6.70006E+00       0.00000E+00
       2.36706E-01      -5.19947E+01      -1.99179E+01      -2.24596E+01       0.00000E+00
       2.37106E-01       1.71504E+01      -5.40901E+01       1.19459E+01       0.00000E+00
       2.37443E-01       5.49607E+01       1.01165E+01       3.11176E+01       0.00000E+00
       2.37843E-01      -4.64774E+00       5.01544E+01       1.31201E+00       0.00000E+00
       2.38243E-01      -4.84937E+01      -6.13260E+00      -2.07758E+01       0.00000E+00
       2.38643E-01       6.73705E+00      -4.53424E+01       7.10962E+00       0.00000E+00
       2.39043E-01       3.88741E+01       8.69413E+00       2.29604E+01       0.00000E+00
       2.39443E-01      -1.32702E+01       3.37899E+01      -2.99708E+00       0.00000E+00
       2.39843E-01      -3.16653E+01      -1.78156E+01      -1.23637E+01       0.00000E+00
       2.40243E-01       2.08646E+01      -2.82366E+01       1.41626E+01       0.00000E+00
       2.40643E-01       2.27749E+01       2.32238E+01       1.49152E+01       0.00000E+00
       2.41043E-01      -2.64402E+01       1.92699E+01      -9.40082E+00       0.00000E+00
       2.41320E-01      -2.55685E+01      -2.46443E+01      -8.81206E+00       0.00000E+00
       2.41720E-01       1.68395E+01      -2.62989E+01       1.22491E+01       0.00000E+00
       2.42120E-01       2.19598E+01       1.71694E+01       1.51142E+01       0.00000E+00
       2.42520E-01      -1.84764E+01       2.02929E+01      -5.31989E+00       0.00000E+00
       2.42920E-01      -2.07428E+01      -1.70861E+01      -6.54949E+00       0.00000E+00
       2.43320E-01       1.24256E+01      -2.00474E+01       9.80273E+00       0.00000E+00
       2.43720E-01       1.72120E+01       9.01301E+00       1.20702E+01       0.00000E+00
       2.44120E-01      -7.36285E+00       1.67964E+01      -4.24235E-02       0.00000E+00
       2.44520E-01      -1.86560E+01      -3.09238E+00      -5.46018E+00       0.00000E+00
       2.44920E-01      -3.98714E+00      -1.82434E+01       2.04289E+00       0.00000E+00
       2.45254E-01       1.47549E+01      -9.32371E+00       1.18424E+01       0.00000E+00
       2.45654E-01       9.58762E+00       1.24758E+01       9.29132E+00       0.00000E+00
       2.46054E-01      -1.62665E+01       9.41007E+00      -3.70914E+00       0.00000E+00
       2.46454E-01      -1.22254E+01      -1.89552E+01      -1.70836E+00       0.00000E+00
       2.46854E-01       1.89873E+01      -1.31306E+01       1.34717E+01       0.00000E+00
       2.47254E-01       1.00932E+01       2.13529E+01       9.08758E+00       0.00000E+00
       2.47654E-01      -2.79121E+01       8.18897E+00      -9.81160E+00       0.00000E+00
       2.48054E-01      -1.02486E+01      -3.26273E+01      -9.06807E-01       0.00000E+00
       2.48454E-01       3.32769E+01      -1.10056E+01       2.13326E+01       0.00000E+00
       2.48854E-01       6.23439E+00       3.48411E+01       7.66741E+00       0.00000E+00
       2.49254E-01      -4.03928E+01       2.48760E+00      -1.54330E+01       0.00000E+00
       2.49654E-01      -3.68125E+00      -4.51645E+01       3.02077E+00       0.00000E+00
       2.50054E-01       4.55125E+01      -4.84072E+00       2.72502E+01       0.00000E+00
       2.50454E-01       1.94651E+00       4.39886E+01       5.79797E+00       0.00000E+00
       2.50854E-01      -4.45243E+01       3.58756E-01      -1.77919E+01       0.00000E+00
       2.51254E-01      -3.27459E+00      -4.50433E+01       2.62760E+00       0.00000E+00
       2.51654E-01       4.00719E+01      -6.03082E+00       2.46454E+01       0.00000E+00
       2.52054E-01       5.29624E+00       3.14384E+01       7.43276E+00       0.00000E+00
       2.52454E-01      -2.62359E+01       4.56746E+00      -8.24216E+00       0.00000E+00
       2.52854E-01      -5.89848E+00      -2.26948E+01       2.25972E+00       0.00000E+00
       2.53254E-01       1.66014E+01      -8.36317E+00       1.34092E+01       0.00000E+00
       2.53654E-01       1.04680E+01       9.26487E+00       1.02024E+01       0.00000E+00
       2.54054E-01      -5.46067E+00       1.28007E+01       2.19111E+00       0.00000E+00
       2.54454E-01      -1.68557E+01      -2.59710E+00      -3.55779E+00       0.00000E+00
       2.54854E-01      -2.56981E+00      -2.24358E+01       3.36108E+00       0.00000E+00
       2.55254E-01       2.85579E+01      -8.23576E+00       1.88282E+01       0.00000E+00
       2.55654E-01       1.18851E+01       3.35518E+01       1.07289E+01       0.00000E+00
       2.56054E-01      -3.71931E+01       1.65441E+01      -1.34849E+01       0.00000E+00
       2.56454E-01      -2.24477E+01      -3.89860E+01      -5.79352E+00       0.00000E+00
       2.56854E-01       3.97041E+01      -2.59009E+01       2.53368E+01       0.00000E+00
       2.57254E-01       2.80793E+01       3.96403E+01       1.96257E+01       0.00000E+00
       2.57654E-01      -3.84937E+01       3.27235E+01      -1.37368E+01       0.00000E+00
       2.58054E-01      -3.77757E+01      -3.42500E+01      -1.36579E+01       0.00000E+00
       2.58454E-01       2.66896E+01      -3.76487E+01       1.86491E+01       0.00000E+00
       2.58854E-01       3.46603E+01       1.86575E+01       2.25935E+01       0.00000E+00
       2.59254E-01      -1.24627E+01       3.58951E+01      -1.17285E+00       0.00000E+00
       2.59654E-01      -3.79784E+01      -3.23161E+00      -1.37804E+01       0.00000E+00
       2.60054E-01      -1.04031E+01      -3.57818E+01       5.00425E-01       0.00000E+00
       2.60454E-01       2.98465E+01      -2.10250E+01       2.06225E+01       0.00000E+00
       2.60854E-01       2.63345E+01       2.68743E+01       1.91862E+01       0.00000E+00
       2.61209E-01      -2.35750E+01       3.62148E+01      -5.81727E+00       0.00000E+00
       2.61609E-01      -4.78527E+01      -1.69327E+01      -1.78111E+01       0.00000E+00
       2.62009E-01       1.14575E+01      -5.50860E+01       1.18986E+01       0.00000E+00
       2.62409E-01       5.43279E+01       8.24594E+00       3.32144E+01       0.00000E+00
       2.62809E-01      -9.73717E+00       5.57219E+01       1.11636E+00       0.00000E+00
       2.63209E-01      -6.33066E+01      -1.09078E+01      -2.58591E+01       0.00000E+00
       2.63609E-01       8.24968E+00      -6.92159E+01       1.01084E+01       0.00000E+00
       2.64009E-01       6.93023E+01       4.33381E+00       4.08214E+01       0.00000E+00
       2.64409E-01      -4.53494E+00       7.13060E+01       4.34582E+00       0.00000E+00
       2.64809E-01      -7.73832E+01      -4.84734E+00      -3.21381E+01       0.00000E+00
       2.65209E-01      -3.98096E-01      -8.21736E+01       6.59315E+00       0.00000E+00
       2.65609E-01       8.29995E+01      -6.95899E+00       4.80731E+01       0.00000E+00
       2.66009E-01       8.97183E+00       8.38117E+01       1.09869E+01       0.00000E+00
       2.66409E-01      -8.81783E+01       1.15335E+01      -3.75757E+01       0.00000E+00
       2.66809E-01      -1.93631E+01      -9.16565E+01      -3.19070E+00       0.00000E+00
       2.67209E-01       9.04437E+01      -2.87704E+01       5.20183E+01       0.00000E+00
       2.67609E-01       3.36869E+01       8.72196E+01       2.31874E+01       0.00000E+00
       2.68009E-01      -8.59442E+01       3.82972E+01      -3.64600E+01       0.00000E+00
       2.68409E-01      -4.59392E+01      -8.38182E+01      -1.65339E+01       0.00000E+00
       2.68809E-01       7.76251E+01      -5.39051E+01       4.56361E+01       0.00000E+00
       2.69181E-01       6.10567E+01       6.77078E+01       3.75550E+01       0.00000E+00
       2.69581E-01      -5.79463E+01       6.40805E+01      -2.19381E+01       0.00000E+00
       2.69981E-01      -6.59659E+01      -5.28224E+01      -2.61583E+01       0.00000E+00
       2.70241E-01       2.89631E+01      -8.24647E+01       2.13173E+01       0.00000E+00
       2.70641E-01       7.93086E+01       2.76965E-01       4.62747E+01       0.00000E+00
       2.71041E-01       2.20349E+00       7.50788E+01       7.75054E+00       0.00000E+00
       2.71441E-01      -7.28074E+01       4.95458E+00      -2.94141E+01       0.00000E+00
       2.71841E-01      -8.99377E+00      -7.03527E+01       2.78265E+00       0.00000E+00
       2.72241E-01       6.48829E+01      -1.24993E+01       3.96600E+01       0.00000E+00
       2.72641E-01       1.48483E+01       5.90390E+01       1.41925E+01       0.00000E+00
       2.73041E-01      -5.55378E+01       1.92760E+01      -2.08052E+01       0.00000E+00
       2.73441E-01      -2.62548E+01      -5.05639E+01      -5.88915E+00       0.00000E+00
       2.73841E-01       4.17998E+01      -3.12527E+01       2.82763E+01       0.00000E+00
       2.74071E-01       4.46140E+01       2.38406E+01       2.96323E+01       0.00000E+00
       2.74471E-01      -2.47233E+00       4.57173E+01       6.17063E+00       0.00000E+00
       2.74871E-01      -4.53583E+01       4.05694E+00      -1.50952E+01       0.00000E+00
       2.75271E-01      -1.33016E+01      -4.29448E+01       9.49915E-01       0.00000E+00
       2.75671E-01       3.61299E+01      -2.06753E+01       2.56473E+01       0.00000E+00
       2.76071E-01       2.31245E+01       3.00273E+01       1.92073E+01       0.00000E+00
       2.76471E-01      -2.65740E+01       2.49141E+01      -5.92744E+00       0.00000E+00
       2.76871E-01      -2.91075E+01      -2.21771E+01      -7.06798E+00       0.00000E+00
       2.77271E-01       1.39528E+01      -3.05350E+01       1.45669E+01       0.00000E+00
       2.77671E-01       2.61142E+01       6.93851E+00       2.07707E+01       0.00000E+00
       2.78031E-01      -2.99222E+00       2.12391E+01       6.33207E+00       0.00000E+00
       2.78431E-01      -1.75897E+01      -1.23539E+00      -7.98351E-01       0.00000E+00
       2.78831E-01      -1.26660E+00      -1.24773E+01       7.52635E+00       0.00000E+00
       2.79231E-01       3.35370E+00      -2.38386E+00       9.94548E+00       0.00000E+00
       2.79631E-01      -1.07375E+00      -6.21825E+00       7.91058E+00       0.00000E+00
       2.80031E-01       1.20877E+01      -5.58314E+00       1.42530E+01       0.00000E+00
       2.80431E-01       7.41394E+00       1.75273E+01       1.17446E+01       0.00000E+00
       2.80831E-01      -2.48593E+01       1.02673E+01      -4.20679E+00       0.00000E+00
       2.81231E-01      -1.61633E+01      -3.05543E+01       2.75570E-01       0.00000E+00
       2.81631E-01       3.16419E+01      -2.23234E+01       2.42981E+01       0.00000E+00
       2.82031E-01       2.46331E+01       3.12023E+01       2.08984E+01       0.00000E+00
       2.82431E-01      -3.23523E+01       2.59752E+01      -7.46464E+00       0.00000E+00
       2.82831E-01      -3.00567E+01      -3.25295E+01      -6.22812E+00       0.00000E+00
       2.83231E-01       2.85325E+01      -3.37253E+01       2.32951E+01       0.00000E+00
       2.83631E-01       3.39100E+01       2.32227E+01       2.59023E+01       0.00000E+00
       2.84031E-01      -1.96674E+01       3.22847E+01      -7.52696E-01       0.00000E+00
       2.84431E-01      -3.16114E+01      -1.67997E+01      -6.75442E+00       0.00000E+00
       2.84831E-01       1.29234E+01      -3.03440E+01       1.54259E+01       0.00000E+00
       2.85231E-01       2.73484E+01       1.01538E+01       2.24027E+01       0.00000E+00
       2.85631E-01      -8.76286E+00       2.49773E+01       4.46765E+00       0.00000E+00
       2.86031E-01      -2.40560E+01      -6.65271E+00      -2.97708E+00       0.00000E+00
       2.86431E-01       3.13893E+00      -2.05531E+01       1.08021E+01       0.00000E+00
       2.86831E-01       1.53279E+01       1.81712E+00       1.67327E+01       0.00000E+00
       2.87231E-01      -3.54553E+00       1.18931E+01       7.42629E+00       0.00000E+00
       2.87631E-01      -1.08013E+01      -3.57278E+00       3.84508E+00       0.00000E+00
       2.88031E-01       1.69811E+00      -7.07017E+00       1.02894E+01       0.00000E+00
       2.88431E-01      -1.06558E-01       2.63751E+00       9.04935E+00       0.00000E+00
       2.88831E-01      -7.72528E+00      -4.69393E+00       5.22636E+00       0.00000E+00
       2.89231E-01       3.94473E+00      -1.02758E+01       1.15105E+01       0.00000E+00
       2.89631E-01       8.26935E+00       4.77803E+00       1.34748E+01       0.00000E+00
       2.90031E-01      -9.46845E+00       7.06506E+00       4.71877E+00       0.00000E+00
       2.90431E-01      -1.03663E+01      -1.23018E+01       4.44786E+00       0.00000E+00
       2.90831E-01       9.73126E+00      -1.21914E+01       1.44732E+01       0.00000E+00
       2.91231E-01       8.95121E+00       7.18884E+00       1.40242E+01       0.00000E+00
