 #         t_pb[s]     Dh+(pole)[cm]     Dhx(pole)[cm]      Dh+(equ)[cm]      Dhx(equ)[cm]
       1.16766E-01      -3.23137E+01       6.28066E+01      -1.68447E+01       0.00000E+00
       1.17166E-01      -7.72943E+01      -5.75828E-01      -3.89334E+01       0.00000E+00
       1.17566E-01      -3.73007E+01      -7.57924E+01      -1.86892E+01       0.00000E+00
       1.17966E-01       5.62285E+01      -7.29748E+01       2.79495E+01       0.00000E+00
       1.18366E-01       9.74887E+01       1.99060E+01       4.87969E+01       0.00000E+00
       1.18766E-01       2.66244E+01       1.03697E+02       1.37662E+01       0.00000E+00
       1.19166E-01      -8.72208E+01       7.45878E+01      -4.31556E+01       0.00000E+00
       1.19566E-01      -1.12020E+02      -4.80363E+01      -5.57170E+01       0.00000E+00
       1.19966E-01      -6.44191E+00      -1.28047E+02      -3.27488E+00       0.00000E+00
       1.20366E-01       1.17305E+02      -6.44521E+01       5.85376E+01       0.00000E+00
       1.20766E-01       1.12701E+02       8.16133E+01       5.65804E+01       0.00000E+00
       1.21166E-01      -2.75182E+01       1.42625E+02      -1.29949E+01       0.00000E+00
       1.21566E-01      -1.46775E+02       3.64718E+01      -7.26336E+01       0.00000E+00
       1.21966E-01      -9.82431E+01      -1.22743E+02      -4.82329E+01       0.00000E+00
       1.22366E-01       7.26701E+01      -1.45565E+02       3.72748E+01       0.00000E+00
       1.22766E-01       1.66421E+02       7.26346E+00       8.35730E+01       0.00000E+00
       1.23166E-01       6.05825E+01       1.59068E+02       3.05545E+01       0.00000E+00
       1.23566E-01      -1.24776E+02       1.20676E+02      -6.21455E+01       0.00000E+00
       1.23883E-01      -1.74520E+02      -4.91665E+01      -8.76869E+01       0.00000E+00
       1.24283E-01      -4.54104E+01      -1.75645E+02      -2.32772E+01       0.00000E+00
       1.24683E-01       1.45994E+02      -1.13476E+02       7.24625E+01       0.00000E+00
       1.25083E-01       1.65940E+02       8.95864E+01       8.20500E+01       0.00000E+00
       1.25483E-01      -1.47986E+01       1.90917E+02      -8.02191E+00       0.00000E+00
       1.25883E-01      -1.82731E+02       6.21861E+01      -9.15370E+01       0.00000E+00
       1.26283E-01      -1.29803E+02      -1.44708E+02      -6.50556E+01       0.00000E+00
       1.26683E-01       8.33415E+01      -1.77940E+02       4.14806E+01       0.00000E+00
       1.27083E-01       1.97409E+02       8.93937E+00       9.78554E+01       0.00000E+00
       1.27483E-01       6.65417E+01       1.85064E+02       3.13939E+01       0.00000E+00
       1.27883E-01      -1.44714E+02       1.29529E+02      -7.47512E+01       0.00000E+00
       1.28283E-01      -1.71015E+02      -8.72545E+01      -8.78900E+01       0.00000E+00
       1.28683E-01       1.98798E+01      -1.88540E+02       7.94226E+00       0.00000E+00
       1.29083E-01       1.81443E+02      -4.63527E+01       8.94570E+01       0.00000E+00
       1.29483E-01       1.05833E+02       1.55834E+02       5.21393E+01       0.00000E+00
       1.29883E-01      -1.10600E+02       1.55625E+02      -5.61703E+01       0.00000E+00
       1.30283E-01      -1.89763E+02      -4.95813E+01      -9.60083E+01       0.00000E+00
       1.30683E-01      -2.37360E+01      -2.02639E+02      -1.36735E+01       0.00000E+00
       1.31083E-01       1.85414E+02      -1.00964E+02       8.94923E+01       0.00000E+00
       1.31318E-01       2.03072E+02       9.49029E+01       9.78968E+01       0.00000E+00
       1.31718E-01       4.36061E+01       2.16327E+02       1.83488E+01       0.00000E+00
       1.32118E-01      -1.86855E+02       1.27712E+02      -9.61929E+01       0.00000E+00
       1.32518E-01      -1.95282E+02      -1.22646E+02      -9.95592E+01       0.00000E+00
       1.32918E-01       3.13476E+01      -2.32086E+02       1.38068E+01       0.00000E+00
       1.33318E-01       2.23967E+02      -6.93275E+01       1.09876E+02       0.00000E+00
       1.33718E-01       1.56212E+02       1.70621E+02       7.61415E+01       0.00000E+00
       1.34118E-01      -8.35921E+01       2.06812E+02      -4.36033E+01       0.00000E+00
       1.34518E-01      -2.09559E+02       1.23686E+01      -1.06009E+02       0.00000E+00
       1.34876E-01      -1.04436E+02      -1.66684E+02      -5.31425E+01       0.00000E+00
       1.35276E-01       8.65982E+01      -1.54189E+02       4.31356E+01       0.00000E+00
       1.35676E-01       1.54767E+02       1.17750E+01       7.83799E+01       0.00000E+00
       1.36076E-01       4.61205E+01       1.23511E+02       2.41557E+01       0.00000E+00
       1.36476E-01      -7.78203E+01       7.56840E+01      -3.85834E+01       0.00000E+00
       1.36876E-01      -7.80448E+01      -3.35545E+01      -3.90006E+01       0.00000E+00
       1.37276E-01       3.68229E+00      -6.29849E+01       1.17885E+00       0.00000E+00
       1.37676E-01       4.42547E+01      -8.70992E+00       2.09578E+01       0.00000E+00
       1.38076E-01       8.83573E+00       2.90527E+01       3.13479E+00       0.00000E+00
       1.38476E-01      -2.30966E+01       3.47509E+00      -1.26306E+01       0.00000E+00
       1.38876E-01      -7.13840E-01      -2.74305E+01      -5.37956E-01       0.00000E+00
       1.39276E-01       3.53568E+01      -4.92408E+00       1.84973E+01       0.00000E+00
       1.39676E-01       1.74729E+01       3.93672E+01       9.99401E+00       0.00000E+00
       1.40076E-01      -3.44052E+01       3.43559E+01      -1.61451E+01       0.00000E+00
       1.40476E-01      -4.57378E+01      -2.00623E+01      -2.14283E+01       0.00000E+00
       1.40876E-01       2.77838E+00      -4.80466E+01       3.26611E+00       0.00000E+00
       1.41276E-01       4.33589E+01      -1.31326E+01       2.25606E+01       0.00000E+00
       1.41676E-01       2.41753E+01       3.28401E+01       1.27868E+01       0.00000E+00
       1.42076E-01      -1.98719E+01       2.84809E+01      -9.18012E+00       0.00000E+00
       1.42359E-01      -2.98245E+01      -2.38072E+00      -1.52491E+01       0.00000E+00
       1.42759E-01      -9.65612E+00      -1.89930E+01      -4.91863E+00       0.00000E+00
       1.43159E-01       8.83751E+00      -5.04839E+00       5.19064E+00       0.00000E+00
       1.43559E-01      -4.96162E+00       6.11908E+00      -2.87939E+00       0.00000E+00
       1.43959E-01      -1.26797E+01      -1.39563E+01      -7.19105E+00       0.00000E+00
       1.44359E-01       1.49698E+01      -2.83592E+01       7.51439E+00       0.00000E+00
       1.44759E-01       4.42294E+01       5.22421E+00       2.14383E+01       0.00000E+00
       1.45159E-01       1.37435E+01       5.39751E+01       6.44088E+00       0.00000E+00
       1.45559E-01      -5.32086E+01       4.13744E+01      -2.59472E+01       0.00000E+00
       1.45959E-01      -6.86141E+01      -3.82441E+01      -3.42649E+01       0.00000E+00
       1.46359E-01       9.80169E+00      -8.79605E+01       5.37134E+00       0.00000E+00
       1.46759E-01       9.20646E+01      -3.05844E+01       4.66801E+01       0.00000E+00
       1.47159E-01       7.02313E+01       7.62463E+01       3.48023E+01       0.00000E+00
       1.47559E-01      -4.32600E+01       9.92368E+01      -2.15298E+01       0.00000E+00
       1.47959E-01      -1.09863E+02       2.20877E+00      -5.49924E+01       0.00000E+00
       1.48359E-01      -4.61854E+01      -9.79332E+01      -2.32786E+01       0.00000E+00
       1.48759E-01       6.82406E+01      -7.86047E+01       3.39184E+01       0.00000E+00
       1.49159E-01       9.31170E+01       2.76107E+01       4.55863E+01       0.00000E+00
       1.49559E-01       1.05570E+01       8.60224E+01       4.15206E+00       0.00000E+00
       1.49810E-01      -5.89354E+01       5.26565E+01      -3.01083E+01       0.00000E+00
       1.50210E-01      -6.33555E+01      -1.37606E+01      -3.28164E+01       0.00000E+00
       1.50610E-01      -6.72050E+00      -4.86877E+01      -5.16373E+00       0.00000E+00
       1.51010E-01       3.10716E+01      -1.22392E+01       1.41929E+01       0.00000E+00
       1.51410E-01       7.84722E+00       1.85038E+01       2.14564E+00       0.00000E+00
       1.51810E-01      -1.49737E+01      -2.71326E+00      -8.60611E+00       0.00000E+00
       1.52210E-01       1.24043E+01      -2.35805E+01       5.40345E+00       0.00000E+00
       1.52610E-01       4.15148E+01       1.27946E+01       1.93882E+01       0.00000E+00
       1.53010E-01       1.93239E+00       6.21647E+01       1.60927E-01       0.00000E+00
       1.53410E-01      -7.28210E+01       3.32702E+01      -3.72041E+01       0.00000E+00
       1.53810E-01      -7.14758E+01      -6.30932E+01      -3.75215E+01       0.00000E+00
       1.54210E-01       3.23498E+01      -1.03974E+02       1.44776E+01       0.00000E+00
       1.54610E-01       1.18314E+02      -1.46602E+01       5.71254E+01       0.00000E+00
       1.55010E-01       6.74676E+01       1.09590E+02       3.14021E+01       0.00000E+00
       1.55410E-01      -7.54289E+01       1.14608E+02      -3.96561E+01       0.00000E+00
       1.55810E-01      -1.40879E+02      -1.96306E+01      -7.27920E+01       0.00000E+00
       1.56210E-01      -4.24923E+01      -1.38601E+02      -2.31797E+01       0.00000E+00
       1.56610E-01       1.09781E+02      -9.74801E+01       5.30842E+01       0.00000E+00
       1.57010E-01       1.35048E+02       5.95898E+01       6.54118E+01       0.00000E+00
       1.57309E-01       2.27977E+01       1.50406E+02       9.30756E+00       0.00000E+00
       1.57709E-01      -1.12407E+02       9.81858E+01      -5.86729E+01       0.00000E+00
       1.58109E-01      -1.36932E+02      -6.11692E+01      -7.10337E+01       0.00000E+00
       1.58509E-01      -5.27122E-01      -1.50608E+02      -1.99248E+00       0.00000E+00
       1.58909E-01       1.36957E+02      -6.12150E+01       6.68476E+01       0.00000E+00
       1.59309E-01       1.11005E+02       1.01233E+02       5.35736E+01       0.00000E+00
       1.59709E-01      -5.10385E+01       1.43843E+02      -2.72886E+01       0.00000E+00
       1.60109E-01      -1.54058E+02       8.78899E+00      -7.91959E+01       0.00000E+00
       1.60509E-01      -6.94690E+01      -1.40286E+02      -3.68784E+01       0.00000E+00
       1.60909E-01       1.05143E+02      -1.20315E+02       5.08703E+01       0.00000E+00
       1.61309E-01       1.52824E+02       5.24171E+01       7.41421E+01       0.00000E+00
       1.61709E-01       9.04699E+00       1.63526E+02       2.21969E+00       0.00000E+00
       1.62109E-01      -1.51877E+02       7.12453E+01      -7.89106E+01       0.00000E+00
       1.62509E-01      -1.24407E+02      -1.16461E+02      -6.53607E+01       0.00000E+00
       1.62909E-01       6.32314E+01      -1.59198E+02       2.92524E+01       0.00000E+00
       1.63309E-01       1.72385E+02       5.89307E-01       8.41483E+01       0.00000E+00
       1.63709E-01       6.14842E+01       1.63021E+02       2.91738E+01       0.00000E+00
       1.64109E-01      -1.31307E+02       1.15800E+02      -6.70592E+01       0.00000E+00
       1.64509E-01      -1.55086E+02      -8.08275E+01      -7.96222E+01       0.00000E+00
       1.64909E-01       2.16529E+01      -1.73599E+02       8.70871E+00       0.00000E+00
       1.65309E-01       1.69513E+02      -3.84217E+01       8.24303E+01       0.00000E+00
       1.65709E-01       9.15366E+01       1.45641E+02       4.35055E+01       0.00000E+00
       1.66109E-01      -1.06850E+02       1.33659E+02      -5.50292E+01       0.00000E+00
       1.66509E-01      -1.60382E+02      -5.62229E+01      -8.18174E+01       0.00000E+00
       1.66909E-01       8.30555E-01      -1.66806E+02      -1.28306E+00       0.00000E+00
       1.67309E-01       1.53726E+02      -5.25433E+01       7.49329E+01       0.00000E+00
       1.67709E-01       9.65173E+01       1.25541E+02       4.60874E+01       0.00000E+00
       1.68109E-01      -8.70643E+01       1.27554E+02      -4.58561E+01       0.00000E+00
       1.68472E-01      -1.49315E+02      -3.24180E+01      -7.66829E+01       0.00000E+00
       1.68872E-01      -2.59467E+01      -1.46310E+02      -1.45873E+01       0.00000E+00
       1.69272E-01       1.27057E+02      -6.99938E+01       6.17099E+01       0.00000E+00
       1.69672E-01       1.04985E+02       9.55392E+01       5.05828E+01       0.00000E+00
       1.70072E-01      -5.64165E+01       1.30243E+02      -2.99434E+01       0.00000E+00
       1.70472E-01      -1.41818E+02      -9.82195E+00      -7.30935E+01       0.00000E+00
       1.70872E-01      -3.90733E+01      -1.36066E+02      -2.10818E+01       0.00000E+00
       1.71272E-01       1.13393E+02      -8.32723E+01       5.51288E+01       0.00000E+00
       1.71672E-01       1.17285E+02       7.84740E+01       5.67026E+01       0.00000E+00
       1.72072E-01      -3.45416E+01       1.37796E+02      -1.85983E+01       0.00000E+00
       1.72472E-01      -1.42474E+02       1.66018E+01      -7.28201E+01       0.00000E+00
       1.72872E-01      -6.70439E+01      -1.29661E+02      -3.48517E+01       0.00000E+00
       1.73272E-01       9.85556E+01      -1.08250E+02       4.81446E+01       0.00000E+00
       1.73672E-01       1.35632E+02       5.34489E+01       6.64170E+01       0.00000E+00
       1.74072E-01      -3.03226E+00       1.46783E+02      -2.73624E+00       0.00000E+00
       1.74472E-01      -1.38779E+02       4.94236E+01      -7.08676E+01       0.00000E+00
       1.74872E-01      -9.58535E+01      -1.09742E+02      -4.92454E+01       0.00000E+00
       1.75272E-01       6.50136E+01      -1.27625E+02       3.08617E+01       0.00000E+00
       1.75672E-01       1.37716E+02       1.27581E+01       6.67440E+01       0.00000E+00
       1.76015E-01       4.77492E+01       1.25304E+02       2.23256E+01       0.00000E+00
       1.76415E-01      -8.61113E+01       9.30935E+01      -4.44962E+01       0.00000E+00
       1.76815E-01      -1.14400E+02      -4.40461E+01      -5.81806E+01       0.00000E+00
       1.77215E-01      -2.79581E+00      -1.17076E+02      -2.18651E+00       0.00000E+00
       1.77615E-01       1.01430E+02      -4.55792E+01       4.92560E+01       0.00000E+00
       1.78015E-01       7.53636E+01       7.18706E+01       3.62785E+01       0.00000E+00
       1.78415E-01      -3.63018E+01       8.96620E+01      -1.98688E+01       0.00000E+00
       1.78815E-01      -9.03331E+01      -7.82853E-01      -4.68960E+01       0.00000E+00
       1.79215E-01      -3.03777E+01      -7.75552E+01      -1.68263E+01       0.00000E+00
       1.79615E-01       5.48881E+01      -5.10949E+01       2.55758E+01       0.00000E+00
       1.79834E-01       6.96543E+01       1.34635E+01       3.31081E+01       0.00000E+00
       1.80234E-01       2.67881E+01       5.48034E+01       1.16276E+01       0.00000E+00
       1.80634E-01      -3.62838E+01       3.79566E+01      -1.97719E+01       0.00000E+00
       1.81034E-01      -4.08326E+01      -1.79337E+01      -2.17335E+01       0.00000E+00
       1.81434E-01       1.52261E+00      -3.68319E+01      -6.97734E-01       0.00000E+00
       1.81834E-01       2.72335E+01      -9.39522E+00       1.22992E+01       0.00000E+00
       1.82234E-01       1.35034E+01       1.64403E+01       5.33421E+00       0.00000E+00
       1.82634E-01      -7.72840E+00       1.19308E+01      -5.30602E+00       0.00000E+00
       1.83034E-01      -7.69802E+00      -2.31233E+00      -4.84676E+00       0.00000E+00
       1.83434E-01      -7.07941E-01      -2.18619E+00      -1.31826E+00       0.00000E+00
       1.83834E-01      -4.79307E+00      -3.99434E-03      -3.44240E+00       0.00000E+00
       1.84234E-01      -6.25883E+00      -1.07541E+01      -4.38820E+00       0.00000E+00
       1.84634E-01       1.16089E+01      -1.62119E+01       4.61756E+00       0.00000E+00
       1.85034E-01       2.58417E+01       6.11033E+00       1.13896E+01       0.00000E+00
       1.85434E-01       4.10545E+00       3.26649E+01       5.16841E-01       0.00000E+00
       1.85834E-01      -3.53091E+01       1.78175E+01      -1.86162E+01       0.00000E+00
       1.86234E-01      -3.37611E+01      -3.16504E+01      -1.79175E+01       0.00000E+00
       1.86634E-01       2.08532E+01      -4.86928E+01       9.61525E+00       0.00000E+00
       1.87034E-01       5.73819E+01       3.77144E+00       2.76658E+01       0.00000E+00
       1.87413E-01       1.81022E+01       5.88683E+01       8.01817E+00       0.00000E+00
       1.87813E-01      -5.17499E+01       3.86927E+01      -2.69435E+01       0.00000E+00
       1.88213E-01      -5.51763E+01      -3.89286E+01      -2.91345E+01       0.00000E+00
       1.88613E-01       2.06843E+01      -6.67648E+01       9.57972E+00       0.00000E+00
       1.89013E-01       7.20167E+01      -1.07299E-01       3.52985E+01       0.00000E+00
       1.89413E-01       2.13396E+01       7.01044E+01       9.80460E+00       0.00000E+00
       1.89813E-01      -6.25012E+01       4.12921E+01      -3.19560E+01       0.00000E+00
       1.90213E-01      -5.89141E+01      -4.91712E+01      -3.06901E+01       0.00000E+00
       1.90613E-01       3.06647E+01      -7.12426E+01       1.40931E+01       0.00000E+00
       1.91013E-01       7.69687E+01       9.56127E+00       3.73003E+01       0.00000E+00
       1.91413E-01       1.10780E+01       7.62432E+01       4.30038E+00       0.00000E+00
       1.91813E-01      -7.13582E+01       3.00493E+01      -3.64984E+01       0.00000E+00
       1.92213E-01      -4.84769E+01      -6.20085E+01      -2.51450E+01       0.00000E+00
       1.92613E-01       4.69858E+01      -6.43222E+01       2.25374E+01       0.00000E+00
       1.93013E-01       7.45980E+01       2.74859E+01       3.61293E+01       0.00000E+00
       1.93413E-01      -7.08004E+00       7.77904E+01      -5.04740E+00       0.00000E+00
       1.93813E-01      -7.65387E+01       1.24974E+01      -3.94979E+01       0.00000E+00
       1.94213E-01      -3.09453E+01      -7.10991E+01      -1.68714E+01       0.00000E+00
       1.94613E-01       6.03835E+01      -4.74263E+01       2.87185E+01       0.00000E+00
       1.94943E-01       6.66630E+01       3.92546E+01       3.21450E+01       0.00000E+00
       1.95343E-01      -1.23759E+01       7.31101E+01      -7.48794E+00       0.00000E+00
       1.95743E-01      -7.26455E+01       4.42415E+00      -3.75455E+01       0.00000E+00
       1.96143E-01      -2.07665E+01      -6.85327E+01      -1.12581E+01       0.00000E+00
       1.96543E-01       6.07873E+01      -3.56063E+01       2.91708E+01       0.00000E+00
       1.96943E-01       4.73447E+01       4.91642E+01       2.26702E+01       0.00000E+00
       1.97343E-01      -3.56741E+01       5.42804E+01      -1.90188E+01       0.00000E+00
       1.97743E-01      -5.77106E+01      -2.24673E+01      -3.00751E+01       0.00000E+00
       1.98143E-01       9.50415E+00      -5.87697E+01       3.45734E+00       0.00000E+00
       1.98543E-01       5.63475E+01      -3.27978E+00       2.67991E+01       0.00000E+00
       1.98820E-01       2.55667E+01       4.95548E+01       1.14191E+01       0.00000E+00
       1.99220E-01      -3.19468E+01       3.89984E+01      -1.72323E+01       0.00000E+00
       1.99620E-01      -4.14417E+01      -2.31460E+01      -2.18353E+01       0.00000E+00
       2.00020E-01       1.49381E+01      -4.32558E+01       6.49023E+00       0.00000E+00
       2.00420E-01       4.40013E+01       6.30923E+00       2.05523E+01       0.00000E+00
       2.00820E-01       1.80565E+00       4.33124E+01      -5.00496E-01       0.00000E+00
       2.01220E-01      -4.20806E+01       8.79190E+00      -2.24801E+01       0.00000E+00
       2.01620E-01      -1.55746E+01      -4.02839E+01      -9.34635E+00       0.00000E+00
       2.02020E-01       3.76871E+01      -2.31651E+01       1.77783E+01       0.00000E+00
       2.02420E-01       3.08370E+01       3.32737E+01       1.45538E+01       0.00000E+00
       2.02684E-01      -1.90662E+01       4.46648E+01      -1.06982E+01       0.00000E+00
       2.03084E-01      -4.72328E+01       9.37682E-01      -2.44573E+01       0.00000E+00
       2.03484E-01      -1.04863E+01      -4.69726E+01      -6.01957E+00       0.00000E+00
       2.03884E-01       4.56018E+01      -2.08805E+01       2.15682E+01       0.00000E+00
       2.04284E-01       3.08173E+01       4.08152E+01       1.40442E+01       0.00000E+00
       2.04684E-01      -3.37559E+01       3.86939E+01      -1.81045E+01       0.00000E+00
       2.05084E-01      -4.57748E+01      -2.51091E+01      -2.37838E+01       0.00000E+00
       2.05484E-01       1.46468E+01      -5.00390E+01       6.10474E+00       0.00000E+00
       2.05884E-01       5.09035E+01       3.25303E+00       2.42921E+01       0.00000E+00
       2.06284E-01       7.83619E+00       4.78428E+01       2.87535E+00       0.00000E+00
       2.06684E-01      -4.22765E+01       1.55520E+01      -2.28598E+01       0.00000E+00
       2.07084E-01      -2.14033E+01      -3.59380E+01      -1.19263E+01       0.00000E+00
       2.07484E-01       2.83471E+01      -2.43032E+01       1.28949E+01       0.00000E+00
       2.07884E-01       2.38310E+01       2.11268E+01       1.04592E+01       0.00000E+00
       2.08284E-01      -1.52530E+01       2.04642E+01      -8.95381E+00       0.00000E+00
       2.08684E-01      -1.57570E+01      -1.38328E+01      -9.18837E+00       0.00000E+00
       2.09084E-01       1.42885E+01      -1.16710E+01       6.05950E+00       0.00000E+00
       2.09484E-01       8.44110E+00       1.67722E+01       3.13433E+00       0.00000E+00
       2.09884E-01      -2.11600E+01       6.83216E+00      -1.18064E+01       0.00000E+00
       2.10284E-01      -6.91760E+00      -2.77065E+01      -4.49334E+00       0.00000E+00
       2.10684E-01       3.44550E+01      -1.19438E+01       1.55335E+01       0.00000E+00
       2.11084E-01       2.03514E+01       3.83727E+01       8.74198E+00       0.00000E+00
       2.11484E-01      -3.94936E+01       3.03156E+01      -2.09809E+01       0.00000E+00
       2.11884E-01      -4.06162E+01      -3.71624E+01      -2.18164E+01       0.00000E+00
       2.12284E-01       3.12552E+01      -5.10773E+01       1.43879E+01       0.00000E+00
       2.12684E-01       6.04776E+01       2.13200E+01       2.92163E+01       0.00000E+00
       2.13084E-01      -8.57036E+00       6.66243E+01      -5.01936E+00       0.00000E+00
       2.13484E-01      -6.81778E+01       5.74699E+00      -3.47097E+01       0.00000E+00
       2.13884E-01      -2.00059E+01      -6.54516E+01      -1.10475E+01       0.00000E+00
       2.14138E-01       5.18749E+01      -4.89262E+01       2.42958E+01       0.00000E+00
       2.14538E-01       6.27514E+01       2.33370E+01       3.02152E+01       0.00000E+00
       2.14938E-01      -9.50529E+00       6.33375E+01      -5.75277E+00       0.00000E+00
       2.15338E-01      -6.04352E+01       3.68967E+00      -3.10874E+01       0.00000E+00
       2.15738E-01      -1.48960E+01      -5.46872E+01      -8.57067E+00       0.00000E+00
       2.16138E-01       4.69739E+01      -2.31833E+01       2.23760E+01       0.00000E+00
       2.16538E-01       2.84037E+01       3.84871E+01       1.33009E+01       0.00000E+00
       2.16938E-01      -3.04609E+01       3.12188E+01      -1.64088E+01       0.00000E+00
       2.17338E-01      -3.25970E+01      -2.42284E+01      -1.73274E+01       0.00000E+00
       2.17738E-01       1.89940E+01      -3.34890E+01       8.38589E+00       0.00000E+00
       2.17968E-01       3.92581E+01       4.03102E+00       1.88843E+01       0.00000E+00
       2.18368E-01       1.12171E+01       3.49628E+01       4.82785E+00       0.00000E+00
       2.18768E-01      -3.44980E+01       1.48979E+01      -1.82497E+01       0.00000E+00
       2.19168E-01      -1.87878E+01      -3.47368E+01      -1.01328E+01       0.00000E+00
       2.19568E-01       3.39635E+01      -2.47114E+01       1.62272E+01       0.00000E+00
       2.19968E-01       3.12024E+01       3.13881E+01       1.44980E+01       0.00000E+00
       2.20368E-01      -2.76627E+01       3.80193E+01      -1.49397E+01       0.00000E+00
       2.20768E-01      -4.43216E+01      -2.11071E+01      -2.32700E+01       0.00000E+00
       2.21168E-01       1.24530E+01      -4.90074E+01       5.44380E+00       0.00000E+00
       2.21568E-01       5.17985E+01       1.65090E+00       2.50095E+01       0.00000E+00
       2.21810E-01       2.40506E+01       4.92762E+01       1.07395E+01       0.00000E+00
       2.22210E-01      -3.04976E+01       4.18010E+01      -1.60529E+01       0.00000E+00
       2.22610E-01      -4.69342E+01      -2.05166E+01      -2.42309E+01       0.00000E+00
       2.23010E-01       1.00523E+01      -4.96554E+01       4.38996E+00       0.00000E+00
       2.23410E-01       4.82322E+01      -3.42452E-01       2.35137E+01       0.00000E+00
       2.23810E-01       9.35422E+00       4.47178E+01       3.91272E+00       0.00000E+00
       2.24210E-01      -3.90530E+01       1.59784E+01      -2.04905E+01       0.00000E+00
       2.24610E-01      -2.03728E+01      -3.27971E+01      -1.11899E+01       0.00000E+00
       2.25010E-01       2.65539E+01      -2.29160E+01       1.26426E+01       0.00000E+00
       2.25410E-01       2.28664E+01       2.15591E+01       1.07270E+01       0.00000E+00
       2.25615E-01      -9.81672E+00       2.94352E+01      -5.71370E+00       0.00000E+00
       2.26015E-01      -2.67049E+01       2.80280E+00      -1.37203E+01       0.00000E+00
       2.26415E-01      -3.36982E+00      -2.48028E+01      -2.22605E+00       0.00000E+00
       2.26815E-01       2.31277E+01      -3.73565E+00       1.13310E+01       0.00000E+00
       2.27215E-01       3.38335E+00       2.27653E+01       1.28639E+00       0.00000E+00
       2.27615E-01      -2.27293E+01       4.10683E+00      -1.19423E+01       0.00000E+00
       2.28015E-01      -6.21430E+00      -2.30984E+01      -3.39627E+00       0.00000E+00
       2.28415E-01       2.20955E+01      -9.18079E+00       1.05321E+01       0.00000E+00
       2.28815E-01       1.18364E+01       1.95890E+01       5.27228E+00       0.00000E+00
       2.29215E-01      -1.53281E+01       1.45892E+01      -8.02958E+00       0.00000E+00
       2.29438E-01      -1.97169E+01      -5.73871E+00      -1.04893E+01       0.00000E+00
       2.29838E-01      -6.09267E+00      -1.66811E+01      -3.57189E+00       0.00000E+00
       2.30238E-01       9.93731E+00      -1.09782E+01       4.82838E+00       0.00000E+00
       2.30638E-01       1.29799E+01       2.12655E+00       6.33315E+00       0.00000E+00
       2.31038E-01       6.10537E+00       1.25542E+01       2.83580E+00       0.00000E+00
       2.31438E-01      -9.93128E+00       1.36443E+01      -5.17803E+00       0.00000E+00
       2.31838E-01      -2.13991E+01      -5.39525E+00      -1.07840E+01       0.00000E+00
       2.32238E-01      -2.77275E+00      -2.79731E+01      -1.44093E+00       0.00000E+00
       2.32638E-01       3.13541E+01      -1.25815E+01       1.53459E+01       0.00000E+00
       2.33038E-01       2.25465E+01       3.11074E+01       1.13476E+01       0.00000E+00
       2.33438E-01      -2.85706E+01       3.19411E+01      -1.45370E+01       0.00000E+00
       2.33838E-01      -4.12979E+01      -2.37362E+01      -2.11052E+01       0.00000E+00
       2.34238E-01       1.59771E+01      -4.86065E+01       7.92719E+00       0.00000E+00
       2.34638E-01       5.33160E+01       5.51848E+00       2.65169E+01       0.00000E+00
       2.35038E-01       5.57852E+00       5.48735E+01       2.72118E+00       0.00000E+00
       2.35438E-01      -5.44851E+01       1.62263E+01      -2.73111E+01       0.00000E+00
       2.35838E-01      -2.75502E+01      -5.14223E+01      -1.38373E+01       0.00000E+00
       2.36238E-01       4.55783E+01      -3.85041E+01       2.27606E+01       0.00000E+00
       2.36638E-01       4.73791E+01       3.66536E+01       2.35498E+01       0.00000E+00
       2.37038E-01      -2.74015E+01       5.35470E+01      -1.40660E+01       0.00000E+00
       2.37438E-01      -5.86006E+01      -1.69685E+01      -2.93285E+01       0.00000E+00
       2.37838E-01       5.79086E+00      -6.15907E+01       2.82507E+00       0.00000E+00
       2.38238E-01       6.20622E+01      -5.82448E+00       3.08124E+01       0.00000E+00
       2.38638E-01       1.58252E+01       5.86336E+01       7.91723E+00       0.00000E+00
       2.39038E-01      -5.46272E+01       2.36708E+01      -2.73191E+01       0.00000E+00
       2.39438E-01      -3.05973E+01      -4.95116E+01      -1.51776E+01       0.00000E+00
       2.39838E-01       4.35650E+01      -3.62369E+01       2.17593E+01       0.00000E+00
       2.40238E-01       4.01060E+01       3.62782E+01       2.00439E+01       0.00000E+00
       2.40450E-01      -1.53019E+01       5.30284E+01      -7.98243E+00       0.00000E+00
       2.40850E-01      -4.91736E+01       8.14398E+00      -2.45418E+01       0.00000E+00
       2.41250E-01      -1.20274E+01      -4.62685E+01      -5.73306E+00       0.00000E+00
       2.41650E-01       4.26601E+01      -1.57012E+01       2.13789E+01       0.00000E+00
       2.42050E-01       1.83955E+01       3.89625E+01       9.11290E+00       0.00000E+00
       2.42450E-01      -3.59212E+01       1.99273E+01      -1.77612E+01       0.00000E+00
       2.42850E-01      -2.18399E+01      -3.38032E+01      -1.10512E+01       0.00000E+00
       2.43250E-01       3.12365E+01      -2.42253E+01       1.55671E+01       0.00000E+00
       2.43650E-01       2.60513E+01       2.83364E+01       1.31107E+01       0.00000E+00
       2.44050E-01      -2.62228E+01       2.73291E+01      -1.26835E+01       0.00000E+00
       2.44450E-01      -2.85186E+01      -2.49996E+01      -1.36090E+01       0.00000E+00
       2.44850E-01       2.27877E+01      -3.13298E+01       1.16450E+01       0.00000E+00
       2.45250E-01       3.30207E+01       1.99375E+01       1.69120E+01       0.00000E+00
