 #         t_pb[s]     Dh+(pole)[cm]     Dhx(pole)[cm]      Dh+(equ)[cm]      Dhx(equ)[cm]
       6.31240E-03      -3.96137E-02       1.28501E-01       1.98215E+01       0.00000E+00
       6.71260E-03      -5.28039E-01       2.33719E-02       2.39353E+01       0.00000E+00
       7.11280E-03      -4.25829E-01      -7.19111E-01       2.27197E+01       0.00000E+00
       7.51300E-03       1.76968E-01      -7.04189E-01       1.40780E+01       0.00000E+00
       7.91320E-03       7.29969E-01      -3.81214E-01       6.92033E+00       0.00000E+00
       8.31340E-03       7.17384E-01       3.29430E-01      -1.27578E+00       0.00000E+00
       8.71360E-03       4.76212E-01       5.09447E-01      -1.08309E+01       0.00000E+00
       9.11380E-03       2.51550E-01       9.97275E-01      -2.30834E+01       0.00000E+00
       9.51400E-03      -4.19693E-01       8.59898E-01      -3.32246E+01       0.00000E+00
       9.91420E-03      -5.04317E-01       4.70691E-01      -3.84486E+01       0.00000E+00
       1.03144E-02      -7.84124E-01       9.26800E-02      -3.48462E+01       0.00000E+00
       1.07146E-02      -8.79941E-01      -5.00171E-01      -2.15075E+01       0.00000E+00
       1.11148E-02      -9.30480E-01      -9.71312E-01      -5.59445E+00       0.00000E+00
       1.15150E-02       8.76456E-02      -1.42482E+00       6.61881E+00       0.00000E+00
       1.19152E-02       9.30331E-01      -7.90519E-01       1.34443E+01       0.00000E+00
       1.23154E-02       1.15851E+00      -3.92466E-01       1.99580E+01       0.00000E+00
       1.27156E-02       1.10071E+00       1.71547E-01       2.47487E+01       0.00000E+00
       1.31158E-02       6.60494E-01       6.54836E-01       2.56320E+01       0.00000E+00
       1.35160E-02      -1.62443E-02       1.35525E+00       2.38366E+01       0.00000E+00
       1.39162E-02      -9.40814E-01       1.04801E+00       1.94524E+01       0.00000E+00
       1.43164E-02      -9.82498E-01       2.09754E-01       1.66425E+01       0.00000E+00
       1.47164E-02      -7.36220E-01      -1.90908E-01       1.37778E+01       0.00000E+00
       1.51166E-02      -3.68480E-01      -3.98290E-01       1.05868E+01       0.00000E+00
       1.55168E-02      -2.91449E-01      -3.22025E-01       5.47103E+00       0.00000E+00
       1.59170E-02      -1.54446E-01      -5.35460E-01      -1.82064E+00       0.00000E+00
       1.63172E-02       1.54607E-01      -7.29648E-01      -1.03739E+01       0.00000E+00
       1.67174E-02       6.98901E-01      -6.56614E-01      -1.68687E+01       0.00000E+00
       1.71176E-02       1.16710E+00      -6.84339E-02      -2.21914E+01       0.00000E+00
       1.75178E-02       8.82942E-01       3.88126E-01      -2.59984E+01       0.00000E+00
       1.79180E-02       7.74607E-01       7.70205E-01      -2.77021E+01       0.00000E+00
       1.83182E-02       4.71076E-01       8.26270E-01      -2.76774E+01       0.00000E+00
       1.87184E-02       1.01973E-01       1.22918E+00      -2.42375E+01       0.00000E+00
       1.91186E-02      -5.74641E-01       1.21029E+00      -2.01399E+01       0.00000E+00
       1.95188E-02      -1.18068E+00       6.49993E-01      -1.40377E+01       0.00000E+00
       1.99190E-02      -1.32010E+00      -1.85519E-01      -5.32616E+00       0.00000E+00
       2.03192E-02      -9.36711E-01      -7.99014E-01       4.14025E+00       0.00000E+00
       2.07194E-02      -4.88548E-01      -8.66300E-01       1.38975E+01       0.00000E+00
       2.11196E-02      -2.51957E-01      -9.15213E-01       2.10574E+01       0.00000E+00
       2.15198E-02      -4.05027E-02      -8.49818E-01       2.62236E+01       0.00000E+00
       2.19200E-02       6.87278E-02      -8.21976E-01       2.88511E+01       0.00000E+00
       2.23202E-02       2.79842E-01      -7.95789E-01       2.82004E+01       0.00000E+00
       2.27204E-02       3.93164E-01      -6.37854E-01       2.44035E+01       0.00000E+00
       2.31206E-02       5.10176E-01      -5.08770E-01       1.88208E+01       0.00000E+00
       2.35208E-02       5.17165E-01      -4.40455E-01       1.24056E+01       0.00000E+00
       2.39210E-02       8.50285E-01      -4.13238E-01       5.60394E+00       0.00000E+00
       2.43212E-02       1.34442E+00      -1.00027E-01      -2.30625E+00       0.00000E+00
       2.47214E-02       1.69926E+00       5.17851E-01      -9.91759E+00       0.00000E+00
       2.51216E-02       1.52157E+00       1.43057E+00      -1.47180E+01       0.00000E+00
       2.55218E-02       8.40662E-01       2.13149E+00      -1.71748E+01       0.00000E+00
       2.59220E-02      -1.26629E-01       2.49516E+00      -1.80531E+01       0.00000E+00
       2.63222E-02      -1.24685E+00       2.28586E+00      -1.68109E+01       0.00000E+00
       2.67224E-02      -2.24736E+00       1.65090E+00      -1.27257E+01       0.00000E+00
       2.71226E-02      -2.87992E+00       5.74252E-01      -7.81422E+00       0.00000E+00
       2.75228E-02      -2.81368E+00      -6.76146E-01      -3.69570E+00       0.00000E+00
       2.79230E-02      -2.14395E+00      -1.77993E+00      -4.16924E-01       0.00000E+00
       2.83232E-02      -1.08900E+00      -2.42283E+00       1.80114E+00       0.00000E+00
       2.87234E-02       1.15732E-01      -2.40126E+00       2.92298E+00       0.00000E+00
       2.91236E-02       1.04868E+00      -1.74237E+00       3.06128E+00       0.00000E+00
       2.95238E-02       1.39711E+00      -9.14863E-01       2.45740E+00       0.00000E+00
       2.99240E-02       1.10777E+00      -2.34119E-01       2.14719E+00       0.00000E+00
       3.03242E-02       5.48931E-01      -4.67415E-02       9.73701E-01       0.00000E+00
       3.07244E-02       1.84340E-01      -4.80103E-01      -8.00251E-01       0.00000E+00
       3.11246E-02       4.03475E-01      -9.93782E-01      -2.66072E+00       0.00000E+00
       3.15248E-02       1.15810E+00      -1.17179E+00      -4.00668E+00       0.00000E+00
       3.19250E-02       1.91970E+00      -8.45566E-01      -5.37937E+00       0.00000E+00
       3.23252E-02       2.33961E+00      -6.97691E-02      -6.66380E+00       0.00000E+00
       3.27254E-02       2.40483E+00       9.07492E-01      -7.49391E+00       0.00000E+00
       3.31256E-02       1.93590E+00       2.04343E+00      -6.93336E+00       0.00000E+00
       3.35258E-02       8.45362E-01       2.79190E+00      -5.10214E+00       0.00000E+00
       3.39260E-02      -4.44784E-01       2.96530E+00      -2.83684E+00       0.00000E+00
       3.43262E-02      -1.69267E+00       2.46741E+00       3.77700E-01       0.00000E+00
       3.47264E-02      -2.59286E+00       1.26429E+00       3.71376E+00       0.00000E+00
       3.51266E-02      -2.59992E+00      -4.68065E-02       7.09069E+00       0.00000E+00
       3.55268E-02      -2.03595E+00      -1.00050E+00       1.02429E+01       0.00000E+00
       3.59270E-02      -1.22151E+00      -1.56622E+00       1.20566E+01       0.00000E+00
       3.63272E-02      -1.92119E-01      -1.59937E+00       1.22954E+01       0.00000E+00
       3.67274E-02       5.03235E-01      -9.66100E-01       1.12453E+01       0.00000E+00
       3.71276E-02       6.89443E-01      -2.03363E-01       9.66670E+00       0.00000E+00
       3.75278E-02       5.21819E-01       2.44976E-01       7.48997E+00       0.00000E+00
       3.79280E-02       6.37849E-02       5.85662E-01       4.41259E+00       0.00000E+00
       3.83282E-02      -4.76268E-01       6.82634E-01       1.12786E+00       0.00000E+00
       3.87284E-02      -9.29837E-01       3.33194E-01      -1.47203E+00       0.00000E+00
       3.91286E-02      -1.12294E+00      -1.84924E-01      -3.08017E+00       0.00000E+00
       3.95288E-02      -9.68183E-01      -5.71494E-01      -4.01529E+00       0.00000E+00
       3.99290E-02      -6.63821E-01      -9.32132E-01      -4.43109E+00       0.00000E+00
       4.03292E-02      -2.26920E-01      -1.37677E+00      -4.56279E+00       0.00000E+00
       4.07294E-02       4.18653E-01      -1.18150E+00      -4.06208E+00       0.00000E+00
       4.11296E-02       9.54413E-01      -6.51849E-01      -3.47240E+00       0.00000E+00
       4.14500E-02       1.01823E+00      -1.89584E-01      -3.43838E+00       0.00000E+00
       4.18502E-02       9.07100E-01      -4.08529E-02      -3.46770E+00       0.00000E+00
       4.22504E-02       9.68624E-01      -2.93667E-02      -3.72643E+00       0.00000E+00
       4.26506E-02       9.05149E-01       3.24356E-02      -4.29732E+00       0.00000E+00
       4.30508E-02       7.55117E-01       2.81895E-01      -4.51906E+00       0.00000E+00
       4.34510E-02       4.70390E-01       4.76078E-01      -4.44087E+00       0.00000E+00
       4.38512E-02       2.03348E-01       4.74442E-01      -4.26841E+00       0.00000E+00
       4.42514E-02      -7.10565E-03       2.63052E-01      -3.96969E+00       0.00000E+00
       4.46516E-02       1.14520E-01      -8.66843E-02      -3.24503E+00       0.00000E+00
       4.50518E-02       5.14936E-01      -1.49906E-01      -2.02968E+00       0.00000E+00
       4.54520E-02       9.81257E-01       8.10449E-02      -6.55330E-01       0.00000E+00
       4.58522E-02       1.12761E+00       5.59426E-01       7.78746E-01       0.00000E+00
       4.62524E-02       8.65695E-01       9.76072E-01       1.70462E+00       0.00000E+00
       4.66526E-02       4.10425E-01       1.35547E+00       1.97680E+00       0.00000E+00
       4.70528E-02      -2.05793E-01       1.50419E+00       1.70100E+00       0.00000E+00
       4.74530E-02      -8.62630E-01       1.14341E+00       9.01138E-01       0.00000E+00
       4.78532E-02      -1.26648E+00       7.35579E-01       2.57688E-01       0.00000E+00
       4.82534E-02      -1.52852E+00       2.04622E-01       1.51739E-01       0.00000E+00
       4.86536E-02      -1.56435E+00      -3.16621E-01      -5.28663E-01       0.00000E+00
       4.90538E-02      -1.39726E+00      -5.32644E-01      -1.65528E+00       0.00000E+00
       4.94540E-02      -9.86858E-01      -7.61700E-01      -2.13142E+00       0.00000E+00
       4.98542E-02      -4.33208E-01      -8.73145E-01      -1.90520E+00       0.00000E+00
       5.02544E-02      -1.48021E-02      -6.00939E-01      -1.17027E+00       0.00000E+00
       5.06546E-02       1.88600E-02      -1.74207E-01      -4.27955E-01       0.00000E+00
       5.10548E-02      -1.37601E-01       5.24358E-02       1.55671E-01       0.00000E+00
       5.14550E-02      -2.80757E-01       1.49295E-01       9.20477E-01       0.00000E+00
       5.18552E-02      -5.08367E-01       3.23118E-02       1.76968E+00       0.00000E+00
       5.22554E-02      -6.29938E-01      -2.93132E-01       2.37520E+00       0.00000E+00
       5.26556E-02      -5.62928E-01      -5.20797E-01       2.67814E+00       0.00000E+00
       5.30558E-02      -5.92355E-01      -7.24125E-01       2.64122E+00       0.00000E+00
       5.34560E-02      -5.00712E-01      -9.67372E-01       2.54472E+00       0.00000E+00
       5.38562E-02      -2.20110E-01      -1.02588E+00       2.54084E+00       0.00000E+00
       5.42564E-02       4.52992E-02      -9.77492E-01       2.50662E+00       0.00000E+00
       5.46566E-02       1.63973E-01      -8.60586E-01       2.31562E+00       0.00000E+00
       5.50568E-02       1.80307E-01      -8.82701E-01       2.06144E+00       0.00000E+00
       5.54570E-02       3.45312E-01      -9.50405E-01       1.84715E+00       0.00000E+00
       5.58572E-02       7.08374E-01      -8.87130E-01       1.66711E+00       0.00000E+00
       5.62574E-02       1.17283E+00      -6.42260E-01       1.55592E+00       0.00000E+00
       5.66576E-02       1.57727E+00      -2.98067E-01       1.42627E+00       0.00000E+00
       5.70578E-02       1.68854E+00      -4.06237E-02       1.24852E+00       0.00000E+00
       5.74580E-02       1.59533E+00       2.50444E-01       8.09888E-01       0.00000E+00
       5.78582E-02       1.32362E+00       5.95870E-01       2.74436E-01       0.00000E+00
       5.82584E-02       9.43618E-01       6.99795E-01      -1.36859E-01       0.00000E+00
       5.86586E-02       8.16025E-01       5.83348E-01      -4.35772E-01       0.00000E+00
       5.90588E-02       8.75920E-01       6.05181E-01      -7.77087E-01       0.00000E+00
       5.94590E-02       8.63120E-01       7.50439E-01      -1.21761E+00       0.00000E+00
       5.98592E-02       6.94724E-01       9.38008E-01      -1.76298E+00       0.00000E+00
       6.02594E-02       3.37727E-01       1.16829E+00      -2.37112E+00       0.00000E+00
       6.06596E-02      -4.21303E-02       1.20297E+00      -3.04095E+00       0.00000E+00
       6.10598E-02      -1.56826E-01       1.06791E+00      -3.42321E+00       0.00000E+00
       6.14600E-02      -2.29298E-02       1.00994E+00      -3.49433E+00       0.00000E+00
       6.18602E-02      -2.07154E-02       1.16354E+00      -3.32209E+00       0.00000E+00
       6.22604E-02      -2.82271E-01       1.31028E+00      -2.86690E+00       0.00000E+00
       6.25170E-02      -4.27575E-01       1.33580E+00      -2.35262E+00       0.00000E+00
       6.29172E-02      -4.28969E-01       1.38435E+00      -1.93650E+00       0.00000E+00
       6.33174E-02      -5.82724E-01       1.42398E+00      -1.78416E+00       0.00000E+00
       6.37176E-02      -1.02178E+00       1.35594E+00      -2.03795E+00       0.00000E+00
       6.41178E-02      -1.55132E+00       9.85189E-01      -2.50367E+00       0.00000E+00
       6.45180E-02      -1.82967E+00       3.58340E-01      -2.61935E+00       0.00000E+00
       6.49182E-02      -1.67343E+00      -1.91897E-01      -2.09863E+00       0.00000E+00
       6.53184E-02      -1.52408E+00      -4.75499E-01      -1.62799E+00       0.00000E+00
       6.57186E-02      -1.53481E+00      -9.52393E-01      -1.49459E+00       0.00000E+00
       6.61188E-02      -1.19550E+00      -1.45889E+00      -1.15191E+00       0.00000E+00
       6.65190E-02      -7.31423E-01      -1.50048E+00      -4.60863E-01       0.00000E+00
       6.69192E-02      -5.39760E-01      -1.39394E+00       2.75526E-01       0.00000E+00
       6.73194E-02      -2.53519E-01      -1.37527E+00       8.49543E-01       0.00000E+00
       6.77196E-02       2.51518E-01      -1.12604E+00       1.22353E+00       0.00000E+00
       6.81198E-02       5.41874E-01      -8.09052E-01       1.50158E+00       0.00000E+00
       6.85200E-02       6.31811E-01      -7.01243E-01       1.76670E+00       0.00000E+00
       6.89202E-02       6.62582E-01      -6.56968E-01       1.95304E+00       0.00000E+00
       6.93204E-02       5.20034E-01      -3.25071E-01       1.84047E+00       0.00000E+00
       6.95970E-02       1.04644E-01      -1.66101E-01       1.59268E+00       0.00000E+00
       6.99972E-02      -2.76472E-01      -3.56737E-01       1.34708E+00       0.00000E+00
       7.03974E-02      -4.87119E-01      -7.19538E-01       1.22464E+00       0.00000E+00
       7.07976E-02      -3.86845E-01      -9.76915E-01       1.53599E+00       0.00000E+00
       7.11978E-02      -2.44973E-01      -1.04136E+00       1.85390E+00       0.00000E+00
       7.15980E-02      -1.04836E-01      -9.53008E-01       2.05855E+00       0.00000E+00
       7.19982E-02       4.23231E-02      -9.16556E-01       1.96429E+00       0.00000E+00
       7.23984E-02       2.57032E-01      -9.35957E-01       1.72360E+00       0.00000E+00
       7.27986E-02       6.60969E-01      -9.42545E-01       1.66165E+00       0.00000E+00
       7.31988E-02       1.34334E+00      -6.99185E-01       1.91173E+00       0.00000E+00
       7.35990E-02       1.87774E+00      -3.58093E-01       2.20036E+00       0.00000E+00
       7.39992E-02       2.02430E+00      -1.11765E-01       2.25856E+00       0.00000E+00
       7.43994E-02       1.98118E+00      -9.17862E-02       2.15661E+00       0.00000E+00
       7.47996E-02       2.06454E+00      -9.56310E-02       2.18061E+00       0.00000E+00
       7.51998E-02       2.18788E+00       2.86735E-01       2.35731E+00       0.00000E+00
       7.56000E-02       2.07340E+00       1.04201E+00       2.39778E+00       0.00000E+00
       7.60002E-02       1.83481E+00       1.40500E+00       2.12195E+00       0.00000E+00
       7.64004E-02       1.69423E+00       1.49662E+00       1.49072E+00       0.00000E+00
       7.68006E-02       1.53237E+00       1.76625E+00       3.75834E-01       0.00000E+00
       7.72008E-02       1.00824E+00       2.23949E+00      -1.04408E+00       0.00000E+00
       7.76010E-02       1.10339E-01       2.42799E+00      -2.16001E+00       0.00000E+00
       7.80012E-02      -6.49518E-01       2.19921E+00      -2.58957E+00       0.00000E+00
       7.84014E-02      -1.10043E+00       1.93150E+00      -2.69313E+00       0.00000E+00
       7.88016E-02      -1.28920E+00       1.78314E+00      -2.80092E+00       0.00000E+00
       7.92018E-02      -1.36188E+00       1.74129E+00      -2.97369E+00       0.00000E+00
       7.96020E-02      -1.40250E+00       1.64518E+00      -3.00151E+00       0.00000E+00
       8.00022E-02      -1.49180E+00       1.58985E+00      -2.94897E+00       0.00000E+00
       8.04024E-02      -1.67843E+00       1.55912E+00      -2.99918E+00       0.00000E+00
       8.08026E-02      -1.91594E+00       1.36427E+00      -3.15944E+00       0.00000E+00
       8.12028E-02      -2.24649E+00       9.07033E-01      -3.32386E+00       0.00000E+00
       8.16030E-02      -2.50483E+00       6.13451E-02      -3.14481E+00       0.00000E+00
       8.20032E-02      -2.39779E+00      -9.09858E-01      -2.56268E+00       0.00000E+00
       8.24034E-02      -2.01051E+00      -1.47862E+00      -2.22355E+00       0.00000E+00
       8.28036E-02      -1.73032E+00      -1.52929E+00      -2.42079E+00       0.00000E+00
       8.32038E-02      -1.57275E+00      -1.32821E+00      -2.71444E+00       0.00000E+00
       8.36040E-02      -1.51570E+00      -1.01880E+00      -2.57453E+00       0.00000E+00
       8.40042E-02      -2.18000E+00      -5.66414E-01      -2.00148E+00       0.00000E+00
       8.44042E-02      -3.13557E+00      -9.69775E-01      -1.53713E+00       0.00000E+00
       8.48042E-02      -2.45554E+00      -1.89693E+00      -1.40073E+00       0.00000E+00
       8.52042E-02      -1.28916E+00      -2.12945E+00      -1.45254E+00       0.00000E+00
       8.56042E-02      -1.30671E+00      -2.07781E+00      -1.47085E+00       0.00000E+00
       8.60042E-02      -1.86098E+00      -2.52438E+00      -1.22532E+00       0.00000E+00
       8.64042E-02      -1.67464E+00      -3.38526E+00      -6.37263E-01       0.00000E+00
       8.68042E-02      -4.55217E-01      -3.98368E+00       1.38823E-01       0.00000E+00
       8.72042E-02       1.20918E+00      -3.70650E+00       1.14836E+00       0.00000E+00
       8.76042E-02       2.06287E+00      -2.60194E+00       2.22229E+00       0.00000E+00
       8.80042E-02       1.51954E+00      -1.84013E+00       2.68008E+00       0.00000E+00
       8.84042E-02       6.01606E-01      -2.25812E+00       2.47517E+00       0.00000E+00
       8.88042E-02       5.44226E-01      -3.10959E+00       2.07686E+00       0.00000E+00
       8.92042E-02       1.41270E+00      -3.11452E+00       2.06121E+00       0.00000E+00
       8.96042E-02       2.16037E+00      -1.95939E+00       2.25353E+00       0.00000E+00
       8.98606E-02       2.17535E+00      -8.24123E-01       2.17850E+00       0.00000E+00
       9.02606E-02       1.87086E+00      -5.34826E-01       1.94464E+00       0.00000E+00
       9.06606E-02       2.06150E+00      -1.02442E+00       2.19160E+00       0.00000E+00
       9.10606E-02       2.90440E+00      -1.36623E+00       2.73608E+00       0.00000E+00
       9.14606E-02       3.99714E+00      -1.14003E+00       3.44145E+00       0.00000E+00
       9.18606E-02       4.80580E+00      -2.44462E-01       4.04431E+00       0.00000E+00
       9.22606E-02       5.14564E+00       1.00882E+00       4.13835E+00       0.00000E+00
       9.26606E-02       4.54650E+00       2.26074E+00       3.55688E+00       0.00000E+00
       9.30606E-02       3.38968E+00       2.76795E+00       2.69029E+00       0.00000E+00
       9.34606E-02       2.54190E+00       2.65652E+00       2.00169E+00       0.00000E+00
       9.38606E-02       2.28258E+00       2.46736E+00       1.79337E+00       0.00000E+00
       9.42606E-02       2.17385E+00       2.34363E+00       1.72268E+00       0.00000E+00
       9.46606E-02       2.22898E+00       2.53782E+00       1.49086E+00       0.00000E+00
       9.50606E-02       2.14945E+00       2.88507E+00       1.11259E+00       0.00000E+00
       9.54606E-02       2.00862E+00       3.03765E+00       1.02701E+00       0.00000E+00
       9.58606E-02       1.77937E+00       3.44510E+00       1.03626E+00       0.00000E+00
       9.60788E-02       1.28303E+00       3.99686E+00       8.26373E-01       0.00000E+00
       9.64788E-02       3.83267E-01       4.22012E+00       4.61312E-01       0.00000E+00
       9.68788E-02      -6.65453E-01       4.23964E+00       6.04480E-02       0.00000E+00
       9.72788E-02      -1.51962E+00       3.93798E+00      -4.75367E-01       0.00000E+00
       9.76788E-02      -2.08662E+00       3.31271E+00      -1.11639E+00       0.00000E+00
       9.80788E-02      -2.12579E+00       2.59579E+00      -1.69833E+00       0.00000E+00
       9.84788E-02      -1.82599E+00       2.18724E+00      -2.08277E+00       0.00000E+00
       9.88788E-02      -1.29070E+00       2.05734E+00      -2.02244E+00       0.00000E+00
       9.92788E-02      -3.68166E-01       2.49782E+00      -1.23546E+00       0.00000E+00
       9.96788E-02      -1.34383E-01       4.05306E+00      -8.41410E-01       0.00000E+00
       1.00079E-01      -1.71300E+00       5.06337E+00      -1.96911E+00       0.00000E+00
       1.00479E-01      -4.26091E+00       4.55432E+00      -3.74868E+00       0.00000E+00
       1.00879E-01      -6.21942E+00       2.41942E+00      -4.90829E+00       0.00000E+00
       1.01279E-01      -6.50104E+00      -1.68988E-01      -5.20125E+00       0.00000E+00
       1.01679E-01      -4.89007E+00      -2.06685E+00      -4.72370E+00       0.00000E+00
       1.02079E-01      -2.44697E+00      -2.31746E+00      -3.74407E+00       0.00000E+00
       1.02479E-01      -8.35676E-01      -1.09778E+00      -2.74122E+00       0.00000E+00
       1.02879E-01      -5.43556E-01       5.89191E-01      -2.33758E+00       0.00000E+00
       1.03279E-01      -1.44213E+00       1.96825E+00      -2.60847E+00       0.00000E+00
       1.03679E-01      -2.85659E+00       2.34751E+00      -2.90338E+00       0.00000E+00
       1.04079E-01      -4.26091E+00       1.22186E+00      -2.98685E+00       0.00000E+00
       1.04479E-01      -4.56347E+00      -1.28056E+00      -2.60801E+00       0.00000E+00
       1.04879E-01      -3.51173E+00      -3.69527E+00      -1.84997E+00       0.00000E+00
       1.05279E-01      -2.24283E+00      -4.71412E+00      -1.19368E+00       0.00000E+00
       1.05679E-01      -2.16177E+00      -4.59260E+00      -1.28276E+00       0.00000E+00
       1.06079E-01      -2.75815E+00      -4.50198E+00      -1.88416E+00       0.00000E+00
       1.06479E-01      -3.30356E+00      -4.76189E+00      -2.28691E+00       0.00000E+00
       1.06879E-01      -3.15524E+00      -5.38884E+00      -1.90282E+00       0.00000E+00
       1.07279E-01      -1.60923E+00      -5.32341E+00      -2.96029E-01       0.00000E+00
       1.07679E-01      -2.24261E-01      -3.86077E+00       1.17710E+00       0.00000E+00
       1.08079E-01      -7.98387E-01      -2.77874E+00       7.36951E-01       0.00000E+00
       1.08429E-01      -1.96363E+00      -3.70472E+00      -8.35043E-01       0.00000E+00
       1.08829E-01      -1.99166E+00      -6.03197E+00      -1.71060E+00       0.00000E+00
       1.09229E-01      -3.57261E-01      -8.08770E+00      -8.47664E-01       0.00000E+00
       1.09629E-01       2.22188E+00      -8.24300E+00       1.34837E+00       0.00000E+00
       1.10029E-01       4.80552E+00      -7.14639E+00       3.40322E+00       0.00000E+00
       1.10429E-01       7.20298E+00      -4.59045E+00       4.58772E+00       0.00000E+00
       1.10829E-01       7.61046E+00      -1.32941E+00       4.40193E+00       0.00000E+00
       1.11229E-01       5.42366E+00       8.28582E-01       3.05463E+00       0.00000E+00
       1.11629E-01       2.05690E+00       5.60237E-01       1.49827E+00       0.00000E+00
       1.12029E-01       3.19061E-01      -2.31383E+00       8.73593E-01       0.00000E+00
       1.12429E-01       2.40987E+00      -4.81609E+00       1.76446E+00       0.00000E+00
       1.12829E-01       6.70374E+00      -4.21446E+00       3.48743E+00       0.00000E+00
       1.13229E-01       1.00274E+01      -5.04711E-01       4.82849E+00       0.00000E+00
       1.13629E-01       1.00791E+01       4.43043E+00       5.02105E+00       0.00000E+00
       1.14029E-01       6.83009E+00       7.71663E+00       3.74281E+00       0.00000E+00
       1.14429E-01       2.14782E+00       7.85880E+00       1.66425E+00       0.00000E+00
       1.14829E-01      -1.75252E+00       5.13686E+00       2.49887E-01       0.00000E+00
       1.15229E-01      -2.82616E+00       9.70679E-01       1.26707E-01       0.00000E+00
       1.15629E-01      -2.19213E-01      -2.01790E+00       1.28033E+00       0.00000E+00
       1.16029E-01       4.03214E+00      -2.11606E+00       2.24028E+00       0.00000E+00
       1.16429E-01       8.06907E+00       8.26392E-01       3.36564E+00       0.00000E+00
       1.16829E-01       9.01073E+00       6.25914E+00       3.92764E+00       0.00000E+00
       1.17229E-01       5.12309E+00       1.11385E+01       2.73248E+00       0.00000E+00
       1.17629E-01      -2.25854E+00       1.22830E+01      -5.86337E-01       0.00000E+00
       1.18029E-01      -9.34647E+00       7.82205E+00      -4.52996E+00       0.00000E+00
       1.18429E-01      -1.09950E+01      -4.56101E-01      -5.69616E+00       0.00000E+00
