 #         t_pb[s]        <L_e>[B/s]       <L_ae>[B/s]        <L_x>[B/s]        <E_e>[MeV]       <E_ae>[MeV]        <E_x>[MeV]    L_e(pole)[B/s]   L_ae(pole)[B/s]    L_x(pole)[B/s]    E_e(pole)[MeV]   E_ae(pole)[MeV]    E_x(pole)[MeV]     L_e(equ)[B/s]    L_ae(equ)[B/s]     L_x(equ)[B/s]     E_e(equ)[MeV]    E_ae(equ)[MeV]     E_x(equ)[MeV]
  -5.147348717E-02   4.714709181E-02   3.022308149E-07   4.891636099E-08   5.693379029E+00   5.994408067E+00   5.501657616E+00   4.930765842E-02   3.156736247E-07   4.586407858E-08   5.879560066E+00   6.013765980E+00   5.230402987E+00   4.800985164E-02   3.153876571E-07   5.202777718E-08   5.696689013E+00   6.013769414E+00   5.528508182E+00
  -5.047148466E-02   4.875182201E-02   3.113035758E-07   4.970165960E-08   5.733476048E+00   6.033648001E+00   5.528843501E+00   4.847689572E-02   3.346157487E-07   5.348802867E-08   5.793024061E+00   6.075299592E+00   5.329698580E+00   5.054554149E-02   3.363285883E-07   5.075392545E-08   5.744164758E+00   6.159707885E+00   5.362153749E+00
  -4.946948588E-02   5.045100439E-02   3.199832054E-07   5.085365610E-08   5.779093850E+00   6.071189782E+00   5.578723632E+00   4.830070246E-02   3.350086376E-07   5.120433283E-08   5.709630505E+00   6.143813264E+00   5.409910155E+00   5.164461317E-02   3.649382520E-07   5.583632137E-08   5.780178583E+00   6.327924196E+00   5.709549708E+00
  -4.846748710E-02   5.226484360E-02   3.277837545E-07   5.185256006E-08   5.819853659E+00   6.109613472E+00   5.612835020E+00   5.427075432E-02   3.245145580E-07   5.618182395E-08   5.920477184E+00   6.134871020E+00   5.555046561E+00   5.476077709E-02   3.552921098E-07   5.902582307E-08   5.834317343E+00   6.119541515E+00   5.767890821E+00
  -4.746548831E-02   5.400503446E-02   3.364590732E-07   5.256092173E-08   5.858220947E+00   6.137457317E+00   5.622254751E+00   5.672338887E-02   3.428953121E-07   5.484704994E-08   5.834856111E+00   6.095240888E+00   5.418517913E+00   5.644410603E-02   3.718830997E-07   5.393779863E-08   5.978464697E+00   6.131088552E+00   5.640343033E+00
  -4.646348581E-02   5.591852269E-02   3.443162067E-07   5.380923408E-08   5.901003882E+00   6.174429129E+00   5.664252451E+00   5.865544685E-02   3.856554085E-07   5.706363254E-08   5.999048538E+00   6.235222345E+00   5.477853039E+00   5.937438719E-02   3.679567439E-07   5.917136911E-08   5.865664949E+00   6.180775324E+00   5.622539190E+00
  -4.546148703E-02   5.794212671E-02   3.517162737E-07   5.459576651E-08   5.939426404E+00   6.199095653E+00   5.676009918E+00   5.847429525E-02   3.378688807E-07   6.050738465E-08   5.964916080E+00   6.151763213E+00   5.582189316E+00   5.919037418E-02   3.667107515E-07   5.647327432E-08   6.041097022E+00   6.153754557E+00   5.557063117E+00
  -4.445948824E-02   5.999426275E-02   3.589278231E-07   5.583893065E-08   5.980933343E+00   6.235629550E+00   5.738142146E+00   6.084394877E-02   3.830122741E-07   5.772152895E-08   6.045854890E+00   6.045525829E+00   5.615740020E+00   5.881417019E-02   3.769308287E-07   6.392226086E-08   5.931709213E+00   6.133241301E+00   5.922623744E+00
  -4.345748574E-02   6.221771647E-02   3.663779978E-07   5.662500138E-08   6.015727851E+00   6.257464128E+00   5.764452357E+00   6.658571214E-02   3.846806521E-07   5.928048177E-08   6.066000157E+00   6.400696207E+00   5.616563047E+00   6.976137602E-02   3.652412844E-07   6.158872483E-08   6.231764974E+00   6.310324969E+00   5.956817707E+00
  -4.245548695E-02   6.447997944E-02   3.718820901E-07   5.679104614E-08   6.051772232E+00   6.279886068E+00   5.758022483E+00   6.541367656E-02   3.895585336E-07   5.708995872E-08   6.103690038E+00   6.405458633E+00   5.526737178E+00   6.704068586E-02   3.741012155E-07   5.660289715E-08   6.012064967E+00   6.130359156E+00   5.640844481E+00
  -4.145348817E-02   6.696197617E-02   3.779383908E-07   5.756225812E-08   6.091003395E+00   6.311678279E+00   5.794469838E+00   6.853091078E-02   3.665779998E-07   6.216642615E-08   6.059310520E+00   6.268976122E+00   5.995510689E+00   7.084671291E-02   4.071383784E-07   6.118135424E-08   6.177350630E+00   6.223760673E+00   5.754454821E+00
  -4.045148939E-02   6.943473636E-02   3.828689992E-07   5.817507436E-08   6.130920036E+00   6.336043027E+00   5.825795863E+00   6.983240901E-02   4.150332186E-07   6.001294058E-08   6.163363559E+00   6.311174577E+00   5.776216707E+00   7.381011659E-02   4.263868677E-07   6.036639226E-08   6.242303574E+00   6.269357673E+00   5.724965011E+00
  -3.944948688E-02   7.210521576E-02   3.866964257E-07   5.859267068E-08   6.171079369E+00   6.365207246E+00   5.838876581E+00   6.696361987E-02   4.228949627E-07   5.721258652E-08   6.048245925E+00   6.365876695E+00   5.685354923E+00   7.400900896E-02   3.965961709E-07   6.403728535E-08   6.264044057E+00   6.288083793E+00   5.970306530E+00
  -3.844748810E-02   7.496177122E-02   3.890401366E-07   5.929533707E-08   6.213291031E+00   6.382763895E+00   5.874907073E+00   7.800456653E-02   3.995235064E-07   6.166744093E-08   6.230299924E+00   6.321648973E+00   5.835360423E+00   7.708733231E-02   4.211628586E-07   6.266035361E-08   6.137403816E+00   6.255239564E+00   5.862607745E+00
  -3.744548932E-02   7.798288386E-02   3.936526559E-07   6.008519148E-08   6.254394207E+00   6.412772165E+00   5.913964894E+00   8.101129771E-02   4.171520123E-07   5.972412325E-08   6.385561226E+00   6.508269186E+00   5.742715303E+00   7.899175033E-02   4.417907252E-07   6.324163369E-08   6.398824405E+00   6.246494682E+00   5.992425240E+00
  -3.644348681E-02   8.117362531E-02   3.967335319E-07   6.043377200E-08   6.299378136E+00   6.436095485E+00   5.921241065E+00   8.699200452E-02   3.928492614E-07   5.816704105E-08   6.318327294E+00   6.262930952E+00   5.685529461E+00   8.427744346E-02   3.960612981E-07   6.594990233E-08   6.351418741E+00   6.517439009E+00   5.982147957E+00
  -3.544148803E-02   8.453897860E-02   3.988106082E-07   6.064177257E-08   6.339219558E+00   6.449850084E+00   5.919780705E+00   8.959272931E-02   4.157543037E-07   5.734881694E-08   6.428962146E+00   6.433911360E+00   5.631831964E+00   8.297970658E-02   4.295319452E-07   6.622940405E-08   6.202626681E+00   6.338865151E+00   6.116393957E+00
  -3.443948925E-02   8.808559130E-02   4.013908558E-07   6.127111542E-08   6.380066612E+00   6.465589133E+00   5.947935795E+00   8.400757053E-02   4.177529777E-07   6.484194433E-08   6.304389694E+00   6.674951061E+00   6.150909200E+00   8.887326037E-02   4.486836122E-07   6.077541683E-08   6.499997803E+00   6.436512085E+00   5.753386947E+00
  -3.343748674E-02   9.199425366E-02   4.046751830E-07   6.184142742E-08   6.420492744E+00   6.479084506E+00   5.958512207E+00   9.705601604E-02   4.062762759E-07   6.122341615E-08   6.488357351E+00   6.504249154E+00   5.888752598E+00   9.053925918E-02   4.336645111E-07   6.201375175E-08   6.381790047E+00   6.442532456E+00   5.821659137E+00
  -3.243548423E-02   9.646242944E-02   4.065120954E-07   6.188129372E-08   6.467761203E+00   6.490055331E+00   5.937711923E+00   1.048041599E-01   4.618352911E-07   6.046325631E-08   6.427734353E+00   6.598848183E+00   5.784231351E+00   1.048128272E-01   4.278885978E-07   6.229445333E-08   6.436753492E+00   6.534351592E+00   5.882745101E+00
  -3.143348545E-02   1.009205281E-01   4.089542936E-07   6.271571365E-08   6.507243843E+00   6.500227766E+00   5.964014399E+00   9.774687083E-02   4.414675284E-07   6.055996620E-08   6.405675239E+00   6.492093603E+00   5.795601299E+00   1.077481497E-01   4.214478930E-07   6.420564547E-08   6.669758205E+00   6.516203397E+00   6.034444591E+00
  -3.043148667E-02   1.056992613E-01   4.122971368E-07   6.319904266E-08   6.550224338E+00   6.514871581E+00   5.968727491E+00   1.104248614E-01   4.239535763E-07   6.311990579E-08   6.408927685E+00   6.613529506E+00   5.880160583E+00   1.018537047E-01   4.367788588E-07   6.193938933E-08   6.579609155E+00   6.471261439E+00   5.781788000E+00
  -2.942948788E-02   1.110939588E-01   4.154493438E-07   6.392617299E-08   6.599945850E+00   6.515644691E+00   5.976796170E+00   1.123187162E-01   4.279801208E-07   6.545565407E-08   6.570330221E+00   6.607437902E+00   5.928518957E+00   1.220907236E-01   4.422704043E-07   6.501561635E-08   6.797750486E+00   6.555658802E+00   5.904315400E+00
  -2.842748724E-02   1.168503087E-01   4.206268780E-07   6.471451261E-08   6.642261426E+00   6.529313798E+00   5.973188733E+00   1.176105603E-01   4.438894211E-07   6.384344061E-08   6.699055762E+00   6.566379681E+00   5.869155274E+00   1.249282425E-01   4.421966793E-07   6.999989004E-08   6.548477316E+00   6.423946599E+00   6.109538535E+00
  -2.742548659E-02   1.231234112E-01   4.258956873E-07   6.544972255E-08   6.695653687E+00   6.540541235E+00   5.973942963E+00   1.252037946E-01   4.289858070E-07   7.181367653E-08   6.600005043E+00   6.637517045E+00   6.355449844E+00   1.288886942E-01   4.845370565E-07   6.433271860E-08   6.717889721E+00   6.693047514E+00   5.786567111E+00
  -2.642348595E-02   1.302705417E-01   4.304431820E-07   6.611178034E-08   6.750079031E+00   6.546760663E+00   5.986302007E+00   1.380075651E-01   4.325511037E-07   6.980690770E-08   6.849187668E+00   6.630726900E+00   5.957101574E+00   1.251236400E-01   4.315905790E-07   6.520935277E-08   6.686289622E+00   6.554597648E+00   5.843678938E+00
  -2.542148530E-02   1.375074868E-01   4.333233587E-07   6.658668686E-08   6.799024228E+00   6.555342918E+00   6.010925312E+00   1.507718612E-01   4.384095410E-07   6.446963228E-08   6.805244279E+00   6.631199424E+00   6.010680350E+00   1.298438040E-01   4.607100184E-07   6.798488047E-08   6.867105347E+00   6.590629799E+00   5.961705738E+00
  -2.441948652E-02   1.455077332E-01   4.359216079E-07   6.692847755E-08   6.850102073E+00   6.571652537E+00   6.022397714E+00   1.563424551E-01   4.369770031E-07   6.782714415E-08   6.924799892E+00   6.561248313E+00   6.229172282E+00   1.514499859E-01   4.375989327E-07   7.364218636E-08   7.075051038E+00   6.522106977E+00   6.131020331E+00
  -2.341748588E-02   1.549094004E-01   4.378200188E-07   6.718156844E-08   6.907693254E+00   6.589944661E+00   6.031325689E+00   1.655674648E-01   4.413667398E-07   6.608379969E-08   6.978553376E+00   6.500959097E+00   6.141383723E+00   1.710705906E-01   4.679713637E-07   7.111259750E-08   7.061713519E+00   6.619110700E+00   6.056089675E+00
  -2.241548710E-02   1.646086264E-01   4.364366966E-07   6.716518563E-08   6.965776419E+00   6.593102760E+00   6.040936711E+00   1.854513721E-01   4.551817771E-07   6.405454173E-08   7.063401602E+00   6.758720282E+00   5.804910915E+00   1.682418525E-01   4.485343290E-07   7.037257288E-08   7.065416247E+00   6.438645792E+00   5.982080315E+00
  -2.141348645E-02   1.748433168E-01   4.372060800E-07   6.702417619E-08   7.013903818E+00   6.611469271E+00   6.048278974E+00   1.774532323E-01   4.487825343E-07   7.107962623E-08   6.916309511E+00   6.888231655E+00   6.412463927E+00   1.543637889E-01   4.294552872E-07   6.873326248E-08   6.685431754E+00   6.557665105E+00   5.872147744E+00
  -2.041148767E-02   1.870521151E-01   4.364653606E-07   6.688473474E-08   7.080131883E+00   6.627076444E+00   6.055435650E+00   1.995621059E-01   4.584008130E-07   7.073953137E-08   7.312853501E+00   6.619308020E+00   6.402431350E+00   1.892432406E-01   4.645260201E-07   6.554263174E-08   7.054173732E+00   6.714954773E+00   6.125803958E+00
  -1.940948702E-02   2.000594970E-01   4.345823241E-07   6.698368008E-08   7.138898085E+00   6.635824624E+00   6.078542302E+00   2.206922445E-01   4.190295666E-07   6.741709470E-08   7.204310023E+00   6.560070233E+00   6.119057415E+00   1.935088545E-01   4.252423971E-07   7.120633690E-08   7.077405381E+00   6.713627768E+00   6.173249853E+00
  -1.840748638E-02   2.141686962E-01   4.327006151E-07   6.689119502E-08   7.199608306E+00   6.651826132E+00   6.095736105E+00   2.211820314E-01   4.161903877E-07   6.336621126E-08   7.354890031E+00   6.678804673E+00   5.798126635E+00   2.406403348E-01   4.698121221E-07   7.261226119E-08   7.235919007E+00   6.629155580E+00   6.323086308E+00
  -1.740548760E-02   2.306299870E-01   4.290307444E-07   6.641736970E-08   7.266324855E+00   6.661693399E+00   6.084860000E+00   2.502979380E-01   4.471058573E-07   7.094506645E-08   7.306853537E+00   6.583292984E+00   6.439306190E+00   2.237140560E-01   4.184900276E-07   6.694686456E-08   7.641216202E+00   6.547091966E+00   5.976818489E+00
  -1.640348695E-02   2.490417197E-01   4.256101503E-07   6.620228011E-08   7.333895882E+00   6.663138443E+00   6.102822706E+00   2.397043244E-01   4.418386531E-07   6.921778684E-08   7.260602753E+00   6.746030015E+00   6.242488106E+00   2.720623409E-01   4.107929650E-07   6.950536681E-08   7.264941635E+00   6.369661224E+00   6.178389068E+00
  -1.540148631E-02   2.700502469E-01   4.204192220E-07   6.569178848E-08   7.406998083E+00   6.674634196E+00   6.106701618E+00   2.875955519E-01   4.224361479E-07   6.368824567E-08   7.520187742E+00   6.737423645E+00   6.333713992E+00   2.929223969E-01   4.020887496E-07   7.166698479E-08   7.511765806E+00   6.684480179E+00   6.349963884E+00
  -1.439948659E-02   2.946069791E-01   4.143238783E-07   6.500795061E-08   7.488077118E+00   6.685942845E+00   6.102623982E+00   3.270148066E-01   3.894617446E-07   6.949724273E-08   7.631169367E+00   6.812368535E+00   6.302887421E+00   3.208505761E-01   3.829199846E-07   6.439181191E-08   7.527415737E+00   6.608816627E+00   6.155928276E+00
  -1.339748688E-02   3.215765670E-01   4.062013496E-07   6.390343522E-08   7.566187616E+00   6.691282871E+00   6.081730652E+00   3.474393160E-01   3.740300569E-07   6.626574577E-08   7.520119593E+00   6.628061739E+00   5.901970186E+00   3.405582201E-01   4.195003800E-07   6.230106925E-08   7.333832313E+00   6.732487482E+00   6.012722094E+00
  -1.239548717E-02   3.523926398E-01   3.975680163E-07   6.285926790E-08   7.647013510E+00   6.691811896E+00   6.078519009E+00   3.785477460E-01   4.115181496E-07   6.869642082E-08   7.862403834E+00   6.610244469E+00   6.203149012E+00   3.571637933E-01   4.024350437E-07   6.101748111E-08   7.355049371E+00   6.759129586E+00   5.825244672E+00
  -1.139348652E-02   3.882576418E-01   3.886786280E-07   6.204129986E-08   7.736791867E+00   6.697353001E+00   6.082337969E+00   4.386939726E-01   4.053832769E-07   6.357994125E-08   8.116015353E+00   6.715289388E+00   6.067073533E+00   4.224206556E-01   4.238895835E-07   6.860649349E-08   7.849718480E+00   6.780673406E+00   6.256023505E+00
  -1.039148681E-02   4.277754411E-01   3.813864064E-07   6.100522080E-08   7.830066766E+00   6.700259297E+00   6.061792485E+00   4.007235985E-01   3.933356397E-07   5.835544891E-08   7.799789310E+00   6.604965532E+00   5.798484049E+00   4.676670094E-01   4.036441070E-07   6.078791125E-08   7.568148770E+00   6.714721212E+00   5.891221692E+00
  -9.389486164E-03   4.731783633E-01   3.727805646E-07   5.978827842E-08   7.919782530E+00   6.682643616E+00   6.017847503E+00   4.854939655E-01   3.730891633E-07   6.432342382E-08   8.090621573E+00   7.089717077E+00   5.923364486E+00   5.184453740E-01   3.896221931E-07   6.230180250E-08   8.259164103E+00   6.624230841E+00   5.977121333E+00
  -8.387486450E-03   5.289907850E-01   3.668259854E-07   5.923971699E-08   8.023656980E+00   6.685632371E+00   6.018955108E+00   5.360067908E-01   3.519347229E-07   6.217770820E-08   7.832748455E+00   6.978204008E+00   5.803265060E+00   5.980473003E-01   3.761647154E-07   6.805351021E-08   7.944193548E+00   6.511172400E+00   6.312748622E+00
  -7.385486737E-03   5.975862513E-01   3.601190209E-07   5.856839039E-08   8.133330275E+00   6.689728121E+00   5.994139803E+00   6.331172217E-01   3.875336627E-07   6.239370044E-08   8.137771379E+00   6.720833459E+00   5.645263258E+00   6.389145621E-01   3.693938480E-07   6.058630905E-08   8.212648106E+00   6.717751995E+00   5.788323236E+00
  -6.383486558E-03   6.780071637E-01   3.518403841E-07   5.762045057E-08   8.249060463E+00   6.687753417E+00   5.952234648E+00   7.578264066E-01   4.037352633E-07   6.637643742E-08   8.306841534E+00   6.729198094E+00   6.102334968E+00   6.397505321E-01   3.252271441E-07   6.438525016E-08   7.980900403E+00   6.482046472E+00   5.893151553E+00
  -5.381486844E-03   7.776097467E-01   3.416517668E-07   5.713153735E-08   8.398662299E+00   6.668100040E+00   5.928692880E+00   8.730743118E-01   3.770813450E-07   6.569418959E-08   8.197755400E+00   6.814147053E+00   5.965407693E+00   8.267104771E-01   3.651315968E-07   6.672128591E-08   8.259880299E+00   6.534989522E+00   6.152491503E+00
  -4.823486786E-03   8.430519617E-01   3.379020161E-07   5.639795277E-08   8.486318454E+00   6.666091760E+00   5.859285819E+00   8.657346906E-01   4.054887983E-07   5.889716680E-08   8.476504138E+00   6.825348293E+00   5.504732805E+00   8.184923884E-01   3.702295201E-07   5.737554725E-08   8.495070200E+00   6.705560797E+00   5.685133620E+00
  -4.621930886E-03   8.673786469E-01   3.352683158E-07   5.682202513E-08   8.513428060E+00   6.661870415E+00   5.878990489E+00   9.021899039E-01   3.156372289E-07   6.354168308E-08   8.441011370E+00   6.324094212E+00   5.638388824E+00   8.952772146E-01   3.635845718E-07   6.338643814E-08   8.402897143E+00   6.773812385E+00   6.020734173E+00
  -4.420375917E-03   8.947858754E-01   3.330835793E-07   5.661814508E-08   8.546208755E+00   6.658372562E+00   5.842388594E+00   8.938383116E-01   3.252413091E-07   6.231930052E-08   8.173766032E+00   6.640238769E+00   5.669541458E+00   8.627152731E-01   3.306505639E-07   6.015972398E-08   8.359024675E+00   6.741971404E+00   5.607209785E+00
  -4.218820482E-03   9.210323396E-01   3.303648146E-07   5.652206904E-08   8.580328446E+00   6.649260319E+00   5.809140041E+00   1.069711309E+00   3.384225181E-07   5.702441614E-08   8.419701147E+00   6.555957266E+00   5.568357926E+00   9.938797402E-01   3.478591506E-07   5.895365624E-08   8.575762711E+00   6.729548379E+00   5.590697709E+00
  -4.017265048E-03   9.480440079E-01   3.290710415E-07   5.709826821E-08   8.617417222E+00   6.649413321E+00   5.821286645E+00   9.961871853E-01   3.393601454E-07   6.484373996E-08   8.542440997E+00   6.649017830E+00   5.994592477E+00   9.307392591E-01   3.438614028E-07   5.580680804E-08   8.261835622E+00   6.720039159E+00   5.651364276E+00
  -3.815709380E-03   9.807832069E-01   3.264103028E-07   5.720151510E-08   8.661716220E+00   6.646158594E+00   5.788106705E+00   8.496724630E-01   3.595446621E-07   6.470412659E-08   8.460470640E+00   6.565758444E+00   6.056686770E+00   1.071176563E+00   3.445729890E-07   6.398250821E-08   8.679276176E+00   6.711248156E+00   6.019586979E+00
  -3.614154179E-03   1.011238489E+00   3.238448600E-07   5.685574454E-08   8.691786776E+00   6.638302744E+00   5.718228123E+00   1.026650954E+00   3.491689691E-07   5.840424339E-08   8.585261740E+00   6.626136537E+00   5.507082186E+00   1.030737212E+00   3.384009205E-07   5.815244687E-08   8.568303528E+00   6.675170299E+00   5.510591072E+00
  -3.412598511E-03   1.039640687E+00   3.210850517E-07   5.674941323E-08   8.733664764E+00   6.628010597E+00   5.638274636E+00   1.103697335E+00   3.515008720E-07   5.101555835E-08   8.686119892E+00   6.576315809E+00   5.323501869E+00   1.200347144E+00   3.501732555E-07   5.841515049E-08   8.809890054E+00   6.622279297E+00   5.619617328E+00
  -3.211043077E-03   1.070838796E+00   3.180844568E-07   5.711942113E-08   8.777331660E+00   6.618304245E+00   5.573360017E+00   1.127116658E+00   3.406079375E-07   5.922507554E-08   8.653174944E+00   6.657929950E+00   5.318141415E+00   1.220371282E+00   3.402650430E-07   5.591358346E-08   8.836703683E+00   6.559485925E+00   5.166372177E+00
  -3.009487642E-03   1.105000285E+00   3.162392583E-07   5.836333515E-08   8.824711587E+00   6.606967208E+00   5.525165398E+00   1.321324170E+00   3.465070036E-07   5.739221203E-08   8.834084429E+00   6.378247279E+00   5.136693632E+00   1.264126904E+00   3.065965182E-07   6.751707922E-08   8.876003421E+00   6.383754519E+00   5.662947670E+00
  -2.807932207E-03   1.139489766E+00   3.143033282E-07   5.943638810E-08   8.869526669E+00   6.596815771E+00   5.408484198E+00   1.171266291E+00   3.368206993E-07   6.322188176E-08   9.028997927E+00   6.838893137E+00   5.203166240E+00   1.276188917E+00   3.359927596E-07   6.998391684E-08   8.950694894E+00   6.537698166E+00   5.720640453E+00
  -2.607903676E-03   1.170686391E+00   3.121403526E-07   6.103766944E-08   8.912951389E+00   6.577073243E+00   5.271711520E+00   1.170461984E+00   3.393508131E-07   7.070146901E-08   9.052732118E+00   6.590448400E+00   5.488428600E+00   1.257319340E+00   3.065157940E-07   6.029406295E-08   8.848662565E+00   6.584087852E+00   4.930200631E+00
  -2.407875145E-03   1.205845745E+00   3.098757192E-07   6.375306245E-08   8.959483132E+00   6.555313748E+00   5.123875963E+00   1.435646147E+00   3.187963715E-07   7.372950148E-08   9.072476341E+00   6.538367560E+00   5.521554970E+00   1.294020801E+00   3.313283872E-07   6.559940031E-08   8.712401195E+00   6.707823513E+00   5.024325912E+00
  -2.207846614E-03   1.241593116E+00   3.074896380E-07   6.790824719E-08   9.017039098E+00   6.533655736E+00   4.972690834E+00   1.237874789E+00   3.376243750E-07   8.086262792E-08   8.913761040E+00   6.747714833E+00   5.168481921E+00   1.405238646E+00   3.349986387E-07   7.057899953E-08   9.085510284E+00   6.585566128E+00   4.895116146E+00
  -2.007818315E-03   1.274105769E+00   3.057551026E-07   7.387498772E-08   9.068622224E+00   6.506901387E+00   4.795085759E+00   1.469558292E+00   3.415512975E-07   8.531527425E-08   9.132260592E+00   6.603125817E+00   5.014139958E+00   1.256324424E+00   3.424555285E-07   8.546942348E-08   8.865203165E+00   6.522215219E+00   4.868003085E+00
  -1.807789551E-03   1.305343079E+00   3.030923283E-07   8.133016685E-08   9.109868764E+00   6.473219174E+00   4.624249124E+00   1.483385069E+00   3.043326410E-07   8.198890052E-08   9.146655156E+00   6.402423255E+00   4.492459896E+00   1.433542103E+00   3.078796064E-07   8.809181850E-08   9.232411681E+00   6.313000313E+00   4.745405422E+00
  -1.607761136E-03   1.338740242E+00   3.020947044E-07   9.312171997E-08   9.168334707E+00   6.452185053E+00   4.462670488E+00   1.537727035E+00   2.930052223E-07   1.100855389E-07   9.418900201E+00   6.396755763E+00   4.471398283E+00   1.543096395E+00   3.029374654E-07   9.626941013E-08   9.414461738E+00   6.626361290E+00   4.296588086E+00
  -1.407614327E-03   1.365557972E+00   2.993311257E-07   1.107324795E-07   9.212954548E+00   6.406924026E+00   4.299561216E+00   1.644570296E+00   3.173242714E-07   1.185089778E-07   9.399910829E+00   6.507404238E+00   4.175752473E+00   1.456725453E+00   3.289567888E-07   1.076348495E-07   9.256752858E+00   6.423648831E+00   4.160749883E+00
  -1.207585796E-03   1.393350907E+00   2.971533302E-07   1.368523585E-07   9.264992610E+00   6.373702405E+00   4.161072574E+00   1.684628918E+00   2.605332788E-07   1.659531776E-07   9.515545871E+00   6.067756206E+00   4.158570630E+00   1.447975587E+00   3.075849397E-07   1.423705619E-07   9.195536997E+00   6.389052630E+00   4.129434163E+00
  -1.007557265E-03   1.416077471E+00   2.963644636E-07   1.788585531E-07   9.296988823E+00   6.332989248E+00   4.082626518E+00   1.631779815E+00   2.952604672E-07   2.051690415E-07   9.365891683E+00   6.317560083E+00   3.958094757E+00   1.353198952E+00   3.165896878E-07   1.962872962E-07   9.004453307E+00   6.331775514E+00   4.092879332E+00
  -8.075287333E-04   1.431069728E+00   2.973993801E-07   2.532947024E-07   9.335238219E+00   6.260360798E+00   3.968057498E+00   1.721258245E+00   3.169949086E-07   2.962803185E-07   9.382463514E+00   6.306858922E+00   3.923214246E+00   1.493417129E+00   3.268035657E-07   3.255296432E-07   9.387300187E+00   6.413406570E+00   4.015226792E+00
  -4.074600001E-04   1.440738969E+00   3.099369878E-07   5.576142386E-07   9.388198438E+00   5.949623133E+00   3.837802179E+00   1.656693399E+00   3.829021199E-07   6.113663764E-07   9.410997451E+00   6.001163707E+00   3.733539071E+00   1.586928904E+00   3.184458778E-07   5.530912350E-07   9.334295799E+00   5.850901464E+00   3.638862508E+00
  -1.219600017E-04   1.423600081E+00   3.679088935E-07   1.168758202E-06   9.427012852E+00   5.289055152E+00   3.825913212E+00   1.539122043E+00   4.260712367E-07   1.203118305E-06   9.494579753E+00   5.358727336E+00   3.720101408E+00   1.583429014E+00   4.132812502E-07   1.585570242E-06   9.417140244E+00   5.285903390E+00   3.922894620E+00
   2.781999938E-04   1.371286576E+00   5.627724785E-07   4.019429467E-06   9.476587470E+00   4.684157967E+00   3.839797500E+00   1.494227516E+00   6.792701618E-07   4.394854860E-06   9.502073875E+00   4.630292866E+00   3.761159352E+00   1.391239363E+00   6.858350192E-07   4.738870878E-06   9.381089606E+00   4.576268292E+00   3.945193681E+00
   6.783999852E-04   1.299150843E+00   8.836091685E-07   2.143025544E-05   9.534456612E+00   4.440282400E+00   3.752674056E+00   1.341017415E+00   9.674862259E-07   2.358135384E-05   9.446933077E+00   4.380030124E+00   3.613048863E+00   1.291302641E+00   1.031111562E-06   2.594373408E-05   9.421217437E+00   4.368589520E+00   3.762560707E+00
   1.078600064E-03   1.220402853E+00   1.168890459E-06   2.096654414E-04   9.599434505E+00   4.331057748E+00   4.010039258E+00   1.009518181E+00   1.506038172E-06   2.445763744E-04   9.353798637E+00   4.462222659E+00   4.080995076E+00   1.374117215E+00   1.292796960E-06   2.357805267E-04   9.642555673E+00   4.365518564E+00   4.058291860E+00
   1.478800084E-03   1.115733521E+00   3.251943169E-05   2.150844099E-04   9.651703335E+00   3.230081907E+00   3.848697045E+00   1.248972361E+00   6.017198809E-05   1.987473868E-04   9.633870533E+00   3.500723195E+00   3.998800017E+00   1.166215242E+00   4.012940408E-05   2.405423390E-04   9.613408401E+00   3.067296481E+00   4.105879404E+00
   1.878999989E-03   1.013663577E+00   1.773340130E-04   2.190281858E-03   9.669911018E+00   5.703248992E+00   4.579327313E+00   1.052062625E+00   1.898675976E-04   2.306001505E-03   9.679113338E+00   5.781585148E+00   4.782564318E+00   1.077051349E+00   1.691360078E-04   1.996800770E-03   9.581261895E+00   6.211117843E+00   4.762374317E+00
   2.279200125E-03   9.243326157E-01   8.818866705E-04   4.903760326E-03   9.521060741E+00   7.662282773E+00   6.575105808E+00   9.196815284E-01   1.241994718E-03   4.657862647E-03   9.230809111E+00   8.108107867E+00   8.337660568E+00   9.179865921E-01   1.020523041E-03   4.131501264E-03   9.155681450E+00   7.883161657E+00   6.874751213E+00
   2.679399913E-03   8.387214706E-01   1.376780183E-03   1.233094142E-02   9.249908079E+00   8.041340065E+00   8.475973052E+00   7.470653194E-01   1.376901288E-03   1.507535285E-02   8.989241235E+00   8.640128361E+00   8.918854402E+00   8.043958088E-01   1.432702429E-03   1.264701848E-02   9.039086751E+00   8.361207942E+00   8.795110587E+00
   3.079600167E-03   9.258969169E-01   1.610957380E-03   2.036113700E-02   9.265106811E+00   8.018641572E+00   9.666162317E+00   8.965907220E-01   1.405816733E-03   2.141944516E-02   9.017895930E+00   8.344208272E+00   1.004291021E+01   8.821974988E-01   1.679320907E-03   2.128226325E-02   9.326160035E+00   8.375072169E+00   9.928624581E+00
   3.367600031E-03   1.079453766E+00   1.591246165E-03   3.042234908E-02   9.430745317E+00   7.891729174E+00   1.096969389E+01   1.139084450E+00   1.726375893E-03   2.918911517E-02   9.611084084E+00   8.082115459E+00   1.134537144E+01   1.168254352E+00   1.415834552E-03   3.024075508E-02   9.432288379E+00   8.271119990E+00   1.172571866E+01
